timestamp,open,high,low,close,volume
1717200000000,3762.29,3768.66,3752.67,3764.15,6432.9727
1717203600000,3764.15,3776.19,3759.22,3766.79,5351.1208
1717207200000,3766.79,3779.36,3766.0,3777.79,3479.6136
1717210800000,3777.79,3782.07,3774.51,3778.98,3898.7589
1717214400000,3778.98,3785.26,3771.19,3784.35,3846.3542
1717218000000,3784.35,3794.11,3778.33,3789.79,6063.0824
1717221600000,3789.79,3791.81,3782.31,3788.84,5030.0455
1717225200000,3788.84,3790.67,3770.31,3773.0,4903.5483
1717228800000,3772.99,3802.0,3772.43,3799.11,11748.8694
1717232400000,3799.11,3809.55,3788.48,3793.14,8704.6185
1717236000000,3793.14,3796.05,3784.07,3785.99,3260.1453
1717239600000,3785.99,3793.39,3782.07,3788.28,4303.1593
1717243200000,3788.28,3806.97,3787.0,3795.71,6240.3949
1717246800000,3795.71,3809.8,3795.3,3802.01,5232.4455
1717250400000,3802.01,3814.67,3797.0,3809.66,5739.4996
1717254000000,3809.66,3812.69,3798.17,3798.6,5988.1808
1717257600000,3798.6,3806.43,3794.15,3799.0,5596.9092
1717261200000,3799.0,3809.09,3790.21,3807.01,5935.6776
1717264800000,3807.01,3809.81,3797.71,3802.0,4140.3878
1717268400000,3801.99,3806.73,3797.15,3804.51,2493.4532
1717272000000,3804.5,3807.5,3799.0,3806.78,3852.6661
1717275600000,3806.78,3822.0,3805.5,3815.51,7398.4506
1717279200000,3815.5,3833.3,3815.5,3821.86,8282.8056
1717282800000,3821.86,3823.39,3813.12,3815.82,4764.0408
1717286400000,3815.82,3836.25,3814.0,3835.3,5719.4885
1717290000000,3835.3,3838.59,3822.5,3824.0,7291.8452
1717293600000,3824.0,3826.46,3797.7,3806.5,16733.8008
1717297200000,3806.5,3811.17,3802.71,3807.13,10617.5403
1717300800000,3807.13,3821.49,3804.26,3821.35,15363.4543
1717304400000,3821.35,3824.5,3805.5,3805.55,9589.6552
1717308000000,3805.52,3815.0,3805.01,3814.98,7052.9885
1717311600000,3814.99,3815.0,3792.25,3793.33,10260.5506
1717315200000,3793.33,3801.58,3781.43,3794.2,6504.4733
1717318800000,3794.2,3797.78,3770.99,3780.16,13434.9393
1717322400000,3780.16,3783.4,3771.38,3782.19,7947.0683
1717326000000,3782.19,3810.0,3777.1,3805.01,12157.0903
1717329600000,3805.01,3810.0,3786.11,3788.11,6339.1578
1717333200000,3788.12,3800.6,3776.86,3796.09,6066.4733
1717336800000,3796.1,3810.0,3790.01,3806.0,7433.77
1717340400000,3805.99,3807.93,3792.71,3798.78,4139.7769
1717344000000,3798.79,3803.67,3787.3,3791.35,4645.7151
1717347600000,3791.35,3791.35,3772.11,3772.12,12225.351
1717351200000,3772.11,3774.39,3752.62,3770.85,12726.6809
1717354800000,3770.86,3783.19,3759.97,3782.37,7987.5916
1717358400000,3782.37,3787.45,3765.99,3787.44,10509.9099
1717362000000,3787.45,3793.54,3781.77,3783.09,4365.2689
1717365600000,3783.09,3796.44,3775.91,3782.3,4880.1493
1717369200000,3782.3,3787.7,3780.46,3780.91,6302.7014
1717372800000,3780.92,3782.43,3761.05,3773.48,6841.2556
1717376400000,3773.49,3806.2,3772.0,3803.73,9571.9982
1717380000000,3803.72,3821.32,3803.72,3808.41,10995.4908
1717383600000,3808.4,3810.0,3792.04,3799.5,7133.4374
1717387200000,3799.51,3822.13,3795.18,3817.55,9083.4017
1717390800000,3817.56,3830.83,3812.25,3814.5,8970.6555
1717394400000,3814.5,3842.01,3811.56,3826.3,12324.9199
1717398000000,3826.29,3832.0,3812.92,3817.82,11368.9843
1717401600000,3817.81,3840.16,3815.0,3824.75,15922.3697
1717405200000,3824.75,3826.0,3812.58,3816.02,10925.6547
1717408800000,3816.02,3820.0,3807.69,3809.41,5003.3184
1717412400000,3809.42,3818.75,3804.7,3809.0,5177.5749
1717416000000,3809.01,3841.66,3808.6,3840.79,11232.4919
1717419600000,3840.79,3849.99,3823.23,3823.24,19915.8554
1717423200000,3823.23,3833.73,3758.43,3769.42,37906.8844
1717426800000,3769.42,3796.83,3765.6,3796.82,13424.7376
1717430400000,3796.82,3798.63,3760.0,3769.81,14286.2554
1717434000000,3769.81,3782.81,3759.0,3780.2,7874.1406
1717437600000,3780.2,3789.7,3776.0,3778.76,5040.6684
1717441200000,3778.77,3781.37,3767.5,3773.4,4597.083
1717444800000,3773.39,3784.88,3770.6,3771.76,3736.7521
1717448400000,3771.75,3778.25,3759.67,3773.45,7798.188
1717452000000,3773.45,3778.51,3760.2,3778.51,6052.8742
1717455600000,3778.51,3781.08,3761.15,3767.06,3663.7099
1717459200000,3767.07,3769.74,3730.0,3759.93,18075.6618
1717462800000,3759.93,3779.67,3751.94,3774.66,7044.4785
1717466400000,3774.66,3783.08,3768.02,3771.49,5120.8889
1717470000000,3771.49,3785.19,3770.62,3773.51,7000.3484
1717473600000,3773.51,3778.03,3763.59,3764.5,6799.855
1717477200000,3764.51,3773.83,3757.96,3762.0,4637.9362
1717480800000,3762.0,3769.2,3752.1,3763.35,5841.084
1717484400000,3763.35,3778.63,3762.66,3774.72,4891.5742
1717488000000,3774.72,3782.99,3760.0,3761.11,6464.0197
1717491600000,3761.11,3764.19,3741.6,3749.05,10764.4683
1717495200000,3749.05,3770.0,3747.1,3765.89,6832.7639
1717498800000,3765.89,3769.0,3757.26,3764.65,4774.4507
1717502400000,3764.65,3768.75,3753.57,3763.76,8421.5648
1717506000000,3763.77,3787.43,3763.77,3776.0,15570.1024
1717509600000,3776.0,3795.98,3768.29,3778.0,19498.0595
1717513200000,3777.99,3817.99,3771.47,3810.63,23679.782
1717516800000,3810.63,3826.42,3803.56,3818.7,21521.9601
1717520400000,3818.7,3831.65,3804.67,3813.57,12212.0464
1717524000000,3813.57,3826.0,3811.76,3811.77,8554.851
1717527600000,3811.67,3811.76,3776.2,3800.38,9901.9677
1717531200000,3800.37,3812.26,3792.0,3806.74,5430.0838
1717534800000,3806.74,3821.54,3802.41,3812.98,8286.4574
1717538400000,3812.97,3822.0,3808.29,3814.39,6712.8402
1717542000000,3814.39,3816.0,3808.5,3810.23,4026.5019
1717545600000,3810.23,3829.25,3808.84,3819.74,6857.6144
1717549200000,3819.73,3839.92,3813.33,3822.6,11142.3111
1717552800000,3822.6,3823.55,3800.0,3803.56,11539.7274
1717556400000,3803.57,3810.78,3801.4,3810.45,7921.4418
1717560000000,3810.45,3812.63,3803.55,3809.8,7743.3998
1717563600000,3809.81,3811.31,3777.33,3788.76,23429.2528
1717567200000,3788.76,3814.67,3784.17,3814.66,10749.3342
1717570800000,3814.66,3820.81,3804.0,3809.58,10556.4616
1717574400000,3809.57,3811.03,3800.0,3802.78,10499.563
1717578000000,3802.79,3806.0,3790.27,3797.48,7386.7723
1717581600000,3797.49,3801.4,3788.9,3795.37,6920.9715
1717585200000,3795.36,3807.6,3790.48,3804.31,6710.7934
1717588800000,3804.31,3824.44,3802.5,3820.24,16294.8842
1717592400000,3820.23,3821.82,3792.49,3799.56,9821.7676
1717596000000,3799.55,3803.24,3782.0,3794.91,10963.4151
1717599600000,3794.9,3820.0,3792.34,3813.58,10477.5164
1717603200000,3813.59,3820.98,3796.8,3802.16,10391.1544
1717606800000,3802.16,3848.41,3800.0,3840.93,15820.4674
1717610400000,3840.94,3870.5,3839.04,3846.0,34159.0528
1717614000000,3846.0,3878.0,3833.88,3876.54,12924.0786
1717617600000,3876.53,3887.47,3862.6,3863.89,10852.5611
1717621200000,3863.88,3864.0,3845.45,3847.85,6034.0069
1717624800000,3847.85,3853.0,3842.28,3850.76,5472.9786
1717628400000,3850.76,3869.5,3848.4,3865.99,9069.0771
1717632000000,3866.0,3867.5,3857.43,3859.14,4463.3528
1717635600000,3859.14,3869.85,3853.2,3861.15,6615.1393
1717639200000,3861.16,3878.6,3859.55,3868.53,9694.239
1717642800000,3868.52,3873.03,3860.69,3861.69,5404.5283
1717646400000,3861.7,3865.5,3854.75,3862.51,7364.2943
1717650000000,3862.5,3865.0,3839.69,3847.0,11837.2341
1717653600000,3846.99,3854.5,3838.53,3846.24,9519.2276
1717657200000,3846.25,3856.01,3841.45,3852.1,9816.6382
1717660800000,3852.1,3853.0,3842.84,3846.17,5438.8151
1717664400000,3846.17,3854.01,3845.24,3850.59,5501.5011
1717668000000,3850.6,3852.2,3846.11,3850.51,4059.9841
1717671600000,3850.5,3856.5,3844.99,3849.51,9694.7889
1717675200000,3849.51,3866.48,3841.0,3845.79,12027.1262
1717678800000,3845.79,3852.0,3820.0,3835.08,16090.012
1717682400000,3835.07,3846.77,3827.29,3844.39,8567.1812
1717686000000,3844.39,3847.29,3838.49,3845.01,9697.373
1717689600000,3845.0,3855.6,3822.76,3830.63,23171.2578
1717693200000,3830.63,3836.86,3817.27,3833.25,8667.8377
1717696800000,3833.26,3840.91,3826.96,3833.07,11688.7289
1717700400000,3833.07,3833.08,3787.15,3791.01,19326.379
1717704000000,3791.01,3802.35,3760.0,3800.36,23855.1931
1717707600000,3800.37,3804.3,3793.92,3801.41,4571.9485
1717711200000,3801.4,3813.85,3799.4,3811.93,5532.9473
1717714800000,3811.94,3815.45,3808.0,3813.46,4898.463
1717718400000,3813.47,3813.47,3806.0,3808.32,4653.1814
1717722000000,3808.32,3810.63,3799.17,3805.98,5626.5941
1717725600000,3805.99,3807.75,3792.34,3800.7,4743.8137
1717729200000,3800.7,3807.92,3793.21,3806.3,4280.3422
1717732800000,3806.3,3819.0,3806.0,3815.71,4662.172
1717736400000,3815.7,3825.75,3814.23,3818.27,5295.8937
1717740000000,3818.27,3821.11,3812.8,3817.01,4700.7513
1717743600000,3817.0,3824.41,3814.85,3816.31,4789.4921
1717747200000,3816.31,3817.1,3808.36,3811.15,5402.1406
1717750800000,3811.16,3813.5,3807.33,3811.95,4378.5859
1717754400000,3811.96,3813.79,3801.11,3810.8,4858.7282
