open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764748800000,92970.00,93147.80,92636.60,92740.80,6387.022,1764752399999,592903346.80430,165284,2912.116,270374657.00910,0
1764752400000,92740.80,93179.70,92672.30,93132.10,5292.068,1764755999999,491794983.53480,154647,3115.577,289564017.15980,0
1764756000000,93132.10,93338.40,92807.30,92899.90,5446.204,1764759599999,506786283.28060,144832,2538.189,236237207.31840,0
1764759600000,92899.90,93009.80,92602.80,92957.70,4242.624,1764763199999,393924455.26080,126581,1910.052,177369379.91720,0
1764763200000,92957.60,93069.70,92637.90,92882.30,4066.967,1764766799999,377435892.77080,123632,2153.109,199830574.76750,0
1764766800000,92882.20,93225.40,92828.60,93077.60,5017.270,1764770399999,466724668.99910,145184,2481.653,230880733.08530,0
1764770400000,93077.70,93653.60,91637.40,92300.00,36289.083,1764773999999,3354999409.45340,771133,16246.357,1503021286.31900,0
1764774000000,92300.00,92943.40,91873.90,92332.90,13040.258,1764777599999,1204869983.10030,414320,6315.280,583620488.87810,0
1764777600000,92333.00,92712.80,91733.20,92212.40,8735.712,1764781199999,805643652.63390,269602,4393.004,405252930.19460,0
1764781200000,92212.40,93000.00,92159.90,92919.50,8980.413,1764784799999,831651204.40650,241103,5042.817,467110138.00860,0
1764784800000,92919.40,93471.10,92315.30,92584.80,9731.934,1764788399999,904896365.62500,233249,5361.635,498636664.57420,0
1764788400000,92584.80,93062.90,92489.30,92995.80,3242.163,1764791999999,300674369.27080,126918,1680.957,155898403.30510,0
1764792000000,92995.80,93345.30,92784.30,92928.20,4208.583,1764795599999,391585809.11480,148009,2158.777,200902298.73970,0
1764795600000,92928.80,93725.00,92801.00,93645.00,4692.065,1764799199999,437715779.73330,137426,2630.756,245489197.50590,0
1764799200000,93645.00,94185.00,93232.80,93738.40,7360.675,1764802799999,689478432.36950,184586,3984.398,373344842.57400,0
1764802800000,93738.50,94061.20,93297.80,93376.70,5990.220,1764806399999,561099867.62670,165334,2655.460,248816616.96500,0
1764806400000,93376.80,93431.80,92628.00,93013.90,7217.528,1764809999999,671078893.79380,188015,3639.522,338385125.02300,0
1764810000000,93013.90,93725.00,92940.40,93150.00,5626.738,1764813599999,525227974.96680,181996,3059.824,285618288.72790,0
1764813600000,93150.00,94040.00,93072.80,93896.10,6764.568,1764817199999,633967938.17390,187084,3859.782,361751995.26530,0
1764817200000,93896.10,94038.80,93351.00,93499.90,4892.482,1764820799999,457972295.62270,131351,2279.771,213463396.62130,0
1764820800000,93500.00,93549.20,93170.00,93317.80,2876.026,1764824399999,268469299.30930,88240,1452.904,135628716.74650,0
1764824400000,93317.80,93339.70,92737.00,92932.40,4737.601,1764827999999,440633581.96680,113880,2010.600,187020791.94190,0
1764828000000,92932.40,93333.00,92800.10,93103.10,5104.689,1764831599999,475205512.69430,116011,2688.383,250281480.96580,0
1764831600000,93103.00,93386.60,92852.40,93358.60,3283.133,1764835199999,305750989.77830,86532,1877.248,174829724.53850,0
1764835200000,93358.50,93578.40,93002.50,93220.70,3639.549,1764838799999,339390910.67460,104685,1826.750,170359286.04830,0
1764838800000,93220.70,93600.00,93201.00,93408.60,4173.181,1764842399999,389919464.35530,117413,2302.644,215145250.78740,0
1764842400000,93408.60,93531.70,93111.10,93210.70,3032.719,1764845999999,282976663.60280,96486,1317.809,122951592.78560,0
1764846000000,93210.70,93269.50,92666.10,92894.90,5479.818,1764849599999,509063016.03610,129329,2442.388,226883965.18080,0
1764849600000,92894.90,93155.00,92725.40,92947.90,3391.405,1764853199999,315219368.88340,107724,1731.619,160982440.88430,0
1764853200000,92947.80,93011.40,92366.00,92480.40,9296.970,1764856799999,861089742.74990,227481,4151.515,384606636.28770,0
1764856800000,92480.40,92788.10,91762.00,91859.40,11574.866,1764860399999,1068447951.56380,314850,4581.988,422964300.12540,0
1764860400000,91859.30,93256.30,91845.80,92933.50,14481.987,1764863999999,1341384286.99020,396420,7497.435,694470806.96550,0
1764864000000,92933.40,93143.40,92220.00,92390.00,8874.472,1764867599999,822316480.40400,254642,4069.698,377123123.67640,0
1764867600000,92389.90,92500.00,91700.00,92384.50,8394.730,1764871199999,773087970.40120,241402,4432.504,408189798.41580,0
1764871200000,92384.60,92516.80,91909.80,92093.40,4692.856,1764874799999,432616080.55600,177460,2164.949,199604213.93230,0
1764874800000,92093.40,92140.50,90822.50,91941.50,16520.762,1764878399999,1511132836.97280,417400,8273.630,756968848.34820,0
1764878400000,91941.50,92500.00,91649.80,92431.70,5934.234,1764881999999,546540933.58850,217031,3094.965,285125095.33230,0
1764882000000,92431.80,92676.80,92036.10,92111.20,3212.793,1764885599999,296734824.25730,121733,1546.877,142909431.63220,0
1764885600000,92111.20,92458.30,92103.20,92295.50,1882.988,1764889199999,173780179.91570,72140,938.645,86632535.50120,0
1764889200000,92295.50,92419.60,92022.30,92034.70,1686.332,1764892799999,155434212.43440,74597,709.855,65432695.38970,0
1764892800000,92034.70,92444.00,92015.00,92259.90,2038.607,1764896399999,188022269.75810,91721,1121.469,103424229.08200,0
1764896400000,92259.80,92566.00,92188.80,92322.20,2356.135,1764899999999,217721544.95560,91193,1202.004,111077369.84670,0
1764900000000,92322.10,92665.50,92215.00,92476.10,2597.816,1764903599999,240241453.77690,90380,1340.139,123939076.00790,0
1764903600000,92476.10,92625.00,91917.70,92104.90,3964.294,1764907199999,365609170.27840,97270,1702.535,157020719.25200,0
1764907200000,92104.80,92350.00,91750.60,91985.50,4493.546,1764910799999,413496729.84840,121343,2084.536,191800879.75840,0
1764910800000,91985.60,92164.50,91829.60,91902.60,2250.834,1764914399999,207017135.53420,82302,1155.627,106293482.73720,0
1764914400000,91902.70,92244.80,91865.30,92235.60,2391.333,1764917999999,220130654.95850,80075,1410.272,129828961.41100,0
1764918000000,92235.60,92455.40,92158.50,92227.50,3170.626,1764921599999,292689608.90830,87016,1818.141,167846072.91660,0
1764921600000,92227.60,92227.60,91857.60,92080.00,2574.718,1764925199999,236962335.50520,87433,1245.415,114619122.44730,0
1764925200000,92079.90,92080.00,90940.40,91086.40,9970.684,1764928799999,910467653.16160,236629,4198.228,383280757.44270,0
1764928800000,91086.40,91456.80,91042.80,91240.10,5076.979,1764932399999,463310738.90410,125634,2908.377,265404508.38000,0
1764932400000,91240.00,91527.30,91081.10,91307.90,3929.661,1764935999999,358710743.32130,113400,1903.822,173820158.08990,0
1764936000000,91308.00,91388.70,91015.70,91194.60,2561.365,1764939599999,233576100.34260,95577,1197.351,109201688.17960,0
1764939600000,91194.60,91319.90,90195.30,90433.60,13668.127,1764943199999,1239000283.38370,294896,5708.235,517398836.97460,0
1764943200000,90433.60,90706.60,89863.00,90246.00,15190.710,1764946799999,1371465206.50560,365056,7591.976,685560609.40020,0
1764946800000,90246.00,91445.20,90210.60,90414.00,23870.942,1764950399999,2170216526.57190,483007,12831.523,1166639641.65400,0
1764950400000,90413.90,90460.00,87976.30,88757.50,39320.724,1764953999999,3496822745.07710,781975,18310.507,1628458167.63490,0
1764954000000,88757.60,89509.60,88558.80,89279.30,11156.765,1764957599999,992538674.13470,332178,6003.484,534191906.94900,0
1764957600000,89279.30,89750.60,88839.00,88894.90,9004.250,1764961199999,804275138.84330,256169,4226.146,377577634.81670,0
1764961200000,88895.00,89762.00,88773.60,89590.50,6965.468,1764964799999,621788177.64490,215523,3905.255,348670036.83030,0
1764964800000,89590.50,89706.00,89150.00,89267.80,4901.363,1764968399999,438235448.22240,145855,2589.733,231550453.11470,0
1764968400000,89267.80,89448.80,89038.80,89145.10,3041.434,1764971999999,271563494.33360,95810,1671.235,149236961.77180,0
1764972000000,89145.10,89335.50,88856.70,89199.30,2748.884,1764975599999,244897224.52570,78478,1437.315,128054677.67250,0
1764975600000,89199.30,89342.00,88900.00,89288.50,1879.792,1764979199999,167584830.55010,66384,1020.986,91030604.04310,0
1764979200000,89288.60,89441.90,88986.10,89382.20,2867.558,1764982799999,255782585.52010,76681,1650.434,147244421.18120,0
1764982800000,89382.20,89468.30,89160.90,89295.70,2013.697,1764986399999,179838202.03320,64660,1085.222,96919098.97790,0
1764986400000,89296.20,89374.90,89130.10,89354.60,1865.381,1764989999999,166455742.73720,63758,1033.836,92257014.38580,0
1764990000000,89354.70,89758.00,89350.20,89636.50,3451.579,1764993599999,309356602.54700,94539,1736.629,155642374.56660,0
1764993600000,89636.50,89670.00,89468.40,89612.20,1821.073,1764997199999,163121773.81710,63579,866.973,77661139.97660,0
1764997200000,89612.30,89696.70,89484.20,89556.70,1370.950,1765000799999,122802533.43770,47033,684.262,61294288.92570,0
1765000800000,89556.70,89732.40,89476.20,89643.10,1411.580,1765004399999,126498052.92000,38690,700.769,62807834.25450,0
1765004400000,89643.10,89680.20,89410.80,89549.60,1452.224,1765007999999,130082673.21240,49215,628.118,56264458.05520,0
1765008000000,89549.50,89608.00,89165.90,89238.30,3410.824,1765011599999,304668139.11360,82919,1350.346,120618376.53860,0
1765011600000,89238.30,89639.30,89220.60,89532.90,2485.552,1765015199999,222422479.12850,67544,1466.866,131275124.01580,0
1765015200000,89533.00,89650.00,89421.90,89466.00,1288.750,1765018799999,115367421.93620,43986,501.671,44913626.24140,0
1765018800000,89466.00,89679.00,89451.40,89585.40,1473.789,1765022399999,132013526.86390,48005,729.937,65386643.03130,0
1765022400000,89585.40,89600.00,89512.90,89528.40,990.665,1765025999999,88712142.05860,34957,456.341,40865024.93330,0
1765026000000,89528.40,89745.60,89528.30,89619.50,2026.047,1765029599999,181630430.04380,49119,987.693,88549162.17850,0
1765029600000,89619.50,90257.30,89603.80,89948.60,7028.216,1765033199999,632287812.51000,135846,4185.954,376554125.80950,0
1765033200000,89948.70,89993.20,89424.20,89713.40,4742.672,1765036799999,425310665.95640,123982,1866.741,167421944.95860,0
1765036800000,89713.30,89940.30,89619.60,89660.80,1979.892,1765040399999,177813952.45530,68558,977.820,87823402.58030,0
1765040400000,89660.90,89798.00,89558.10,89661.70,1641.909,1765043999999,147198300.20250,58934,795.081,71285208.30710,0
1765044000000,89661.80,89751.90,89475.40,89610.00,1202.162,1765047599999,107738859.68840,43070,601.996,53954523.84310,0
1765047600000,89609.90,89710.10,89203.00,89369.40,3799.482,1765051199999,339703209.33860,90238,1526.786,136496789.63620,0
1765051200000,89369.50,89527.40,89277.90,89509.50,1154.732,1765054799999,103263548.54060,42465,610.487,54594278.31860,0
1765054800000,89509.40,89578.30,89351.70,89377.30,956.320,1765058399999,85535793.24630,46660,450.679,40311021.09900,0
1765058400000,89377.20,89487.80,89212.30,89245.10,1406.096,1765061999999,125611907.11500,42996,658.518,58830978.09150,0
1765062000000,89245.10,89293.40,88870.10,89197.10,4985.717,1765065599999,443957564.37210,114267,2214.040,197171556.53150,0
1765065600000,89197.10,89520.00,89131.50,89354.30,1987.394,1765069199999,177564331.92500,73809,1120.934,100154842.17690,0
1765069200000,89354.30,89543.80,89251.00,89251.00,1179.488,1765072799999,105444843.34130,47784,627.948,56142000.02450,0
1765072800000,89251.00,89656.20,89251.00,89580.10,1230.354,1765076399999,110068459.65690,43215,806.269,72128189.98360,0
1765076400000,89580.10,89704.50,89505.60,89675.60,1351.149,1765079999999,121077976.07470,41148,766.086,68652334.40390,0
1765080000000,89675.70,89750.00,89439.60,89495.20,1622.610,1765083599999,145355378.83980,47453,702.858,62970225.24610,0
1765083600000,89495.20,89525.60,89380.00,89469.20,1180.964,1765087199999,105632451.92180,31761,579.800,51861414.03460,0
1765087200000,89469.20,89668.10,89443.90,89668.10,1095.315,1765090799999,98114865.78060,35447,536.072,48019699.23080,0
1765090800000,89668.10,89697.70,89155.00,89337.10,2654.707,1765094399999,237157320.96150,72952,1094.014,97723508.75040,0
1765094400000,89337.10,89494.40,89140.30,89269.40,2099.917,1765097999999,187557629.49170,60158,964.648,86157943.21390,0
1765098000000,89269.40,89360.00,89012.90,89070.00,2208.222,1765101599999,196836956.85350,63676,1073.267,95673753.35460,0
1765101600000,89070.10,89359.30,89061.50,89195.50,2240.142,1765105199999,199821731.07010,64521,1138.782,101580196.46980,0
1765105200000,89195.60,89237.20,89101.50,89109.40,1110.743,1765108799999,99049956.64700,38615,610.567,54449635.30530,0
1765108800000,89109.30,89557.90,89074.60,89428.80,2185.919,1765112399999,195271869.19210,62174,1222.063,109162139.34230,0
1765112400000,89428.80,89472.00,88476.00,89011.00,6537.237,1765115999999,581500877.58510,151438,2930.352,260677675.01010,0
1765116000000,89011.00,89069.50,87688.00,88187.50,17333.453,1765119599999,1528420536.22300,391765,8395.946,740210359.15190,0
1765119600000,88187.50,89700.00,88129.70,89505.00,15268.952,1765123199999,1358726810.06530,332779,8647.637,769516519.37070,0
1765123200000,89505.00,89880.00,89065.20,89849.30,6509.369,1765126799999,581825997.55380,185974,3239.581,289673013.88160,0
1765126800000,89849.30,91261.00,89565.20,90904.20,17768.400,1765130399999,1608212694.60640,418991,9709.814,878781244.75470,0
1765130400000,90904.20,91722.00,90904.10,91327.60,9436.245,1765133999999,862429726.42380,236932,4753.891,434461769.91280,0
1765134000000,91327.70,91503.40,91170.20,91379.70,2882.260,1765137599999,263211430.01320,96022,1381.012,126122427.16210,0
1765137600000,91379.80,91473.20,91263.10,91392.00,1698.524,1765141199999,155183599.54360,67062,795.337,72666654.32870,0
1765141200000,91392.10,91392.10,89806.00,90189.20,8900.689,1765144799999,805341039.98020,213726,3831.953,346556999.06120,0
1765144800000,90189.20,90204.80,88890.00,89551.80,15472.765,1765148399999,1385194126.55410,385982,7644.112,684338940.37120,0
1765148400000,89551.70,90444.40,89473.40,90345.40,5637.187,1765151999999,506722256.47220,175474,3527.117,317101544.91220,0
1765152000000,90345.40,90572.20,89806.40,90302.70,4874.338,1765155599999,439756209.18550,154108,2327.256,210039694.60900,0
1765155600000,90302.60,91650.00,90255.80,90869.10,8511.385,1765159199999,775131361.95350,246784,4331.317,394363006.01640,0
1765159200000,90869.00,91415.60,90737.50,91327.00,4708.459,1765162799999,428817925.76830,156314,2823.048,257125924.98450,0
1765162800000,91327.00,91383.00,90947.00,91039.40,2557.201,1765166399999,233035380.18480,96833,1103.321,100548773.08450,0
1765166400000,91039.30,91444.10,90979.20,91247.70,2273.472,1765169999999,207371404.60130,87320,1265.781,115468556.04650,0
1765170000000,91247.80,91410.00,91006.30,91290.60,2725.418,1765173599999,248606183.66720,85190,1301.710,118754025.09070,0
1765173600000,91290.60,91612.90,91205.50,91434.60,3112.497,1765177199999,284639456.98990,91317,1529.712,139893051.93830,0
1765177200000,91434.60,91868.00,91310.20,91519.80,4866.371,1765180799999,445711097.16210,117229,2700.094,247341088.82800,0
1765180800000,91519.80,91906.60,91433.60,91782.10,3146.059,1765184399999,288383766.10660,86723,1614.992,148060128.09050,0
1765184400000,91782.00,92262.60,91741.60,91865.30,6317.439,1765187999999,581304588.75920,149775,3480.752,320320823.68820,0
1765188000000,91865.30,92181.80,91756.10,92085.80,3583.364,1765191599999,329662617.30410,84675,1757.558,161714495.28820,0
1765191600000,92085.80,92139.90,91806.10,91923.50,3021.586,1765195199999,277858975.59100,81014,1217.928,112003523.90810,0
1765195200000,91923.60,91948.40,91627.80,91729.50,4428.731,1765198799999,406433768.24240,110482,2004.675,183967086.92420,0
1765198800000,91729.40,92106.40,91231.70,91424.00,9313.048,1765202399999,853425343.56970,200058,4388.438,402245992.37240,0
1765202400000,91424.00,91753.00,90723.00,90809.00,17671.245,1765205999999,1611423639.29720,412364,8346.934,761398402.34100,0
1765206000000,90809.10,90970.60,89553.80,89912.60,25626.172,1765209599999,2308946183.35220,541407,12698.121,1144230246.15230,0
1765209600000,89912.70,90438.80,89629.10,89929.20,11356.498,1765213199999,1022487854.29320,285145,5566.924,501210675.72770,0
1765213200000,89929.30,90300.00,89641.90,90212.10,7388.884,1765216799999,664679132.30310,213807,3779.394,340014984.96060,0
1765216800000,90212.10,90471.60,89676.00,89873.50,7365.028,1765220399999,664435305.39440,212493,3454.283,311607693.74180,0
1765220400000,89873.50,90326.10,89805.40,90073.60,3605.142,1765223999999,324669928.83210,160023,1986.460,178889596.86300,0
1765224000000,90073.70,90877.10,90073.70,90745.70,5536.987,1765227599999,501214580.61940,172756,3026.639,274025019.91910,0
1765227600000,90745.70,91338.20,90618.00,91258.20,4937.795,1765231199999,449532752.41320,133880,2746.623,250063757.39360,0
1765231200000,91258.10,91333.00,90675.00,90788.60,2634.682,1765234799999,239555400.74400,75083,1092.730,99354001.51500,0
1765234800000,90788.60,90975.00,90439.30,90610.80,2912.938,1765238399999,264100442.70450,98939,1388.000,125854306.47330,0
1765238400000,90610.80,90810.80,90315.00,90359.40,3420.656,1765241999999,309793228.06540,104413,1788.692,162008496.89600,0
1765242000000,90359.50,90537.20,89922.40,90017.90,3959.238,1765245599999,357125294.43640,133453,1811.835,163492399.18260,0
1765245600000,90017.90,90338.50,89933.70,90026.10,2308.643,1765249199999,208148036.98730,89297,1199.344,108137865.20030,0
1765249200000,90026.10,90412.80,89774.10,90364.00,5951.351,1765252799999,536163488.45450,133928,2956.498,266420281.80420,0
1765252800000,90364.10,90472.90,89653.50,89875.40,6106.101,1765256399999,549342285.32750,121488,2501.461,225069637.14800,0
1765256400000,89875.30,90172.90,89368.90,89857.60,8536.465,1765259999999,766955688.91150,153965,3880.174,348774371.22970,0
1765260000000,89857.70,90200.00,89744.00,90124.80,2901.561,1765263599999,261017597.77480,93211,1451.379,130572710.15840,0
1765263600000,90124.80,90485.80,90048.50,90449.90,3366.722,1765267199999,304004426.22940,102327,1841.569,166291347.85270,0
1765267200000,90449.90,90584.80,90301.00,90459.10,3251.724,1765270799999,294176564.83860,86707,1539.459,139291634.59720,0
1765270800000,90459.00,90461.70,90090.50,90099.90,2835.097,1765274399999,255930491.35780,72095,1197.909,108141785.31270,0
1765274400000,90100.00,90307.40,89868.00,90255.70,2884.440,1765277999999,259892097.86370,95830,1472.527,132700089.23070,0
1765278000000,90255.60,90348.90,90089.20,90341.90,2018.344,1765281599999,182143183.65540,70121,1054.657,95181078.81380,0
1765281600000,90342.00,90695.60,90276.80,90532.70,4133.543,1765285199999,374121106.77590,98852,2138.058,193515694.97970,0
1765285200000,90532.70,90820.80,90122.00,90385.00,6568.386,1765288799999,594425188.57090,131527,2846.611,257571087.84360,0
1765288800000,90385.10,90597.00,89953.00,90327.10,7326.069,1765292399999,661139956.56160,260398,3713.317,335131974.95690,0
1765292400000,90327.10,92867.00,90244.80,92676.90,27286.767,1765295999999,2500573573.08340,672129,14778.466,1354156021.55060,0
1765296000000,92676.90,94439.00,92656.50,94146.80,31928.152,1765299599999,2990654726.97560,697806,16954.571,1588366508.77640,0
1765299600000,94146.90,94555.00,93505.00,93884.50,18596.110,1765303199999,1749070186.37390,328364,9321.689,877116024.32340,0
1765303200000,93884.50,94128.50,93615.80,93887.30,6657.184,1765306799999,625161282.44340,173991,3523.252,330885385.58410,0
1765306800000,93887.20,94221.30,93604.00,93761.90,4842.052,1765310399999,454567144.90850,150081,2402.332,225568732.13170,0
1765310400000,93761.90,93819.10,92724.60,93075.20,11086.571,1765313999999,1032624696.51530,277887,5524.864,514447746.34820,0
1765314000000,93075.20,93196.70,92199.00,92591.20,8445.669,1765317599999,782474302.71070,208434,3771.967,349467944.37200,0
1765317600000,92591.20,92999.50,92455.00,92832.00,4636.792,1765321199999,429970478.14270,131604,2552.436,236711385.11970,0
1765321200000,92832.00,92933.00,92500.00,92638.40,2882.626,1765324799999,267292457.50360,91648,1480.830,137317363.54810,0
1765324800000,92638.30,92748.20,91999.30,92084.50,6850.321,1765328399999,632423300.17550,144607,2989.235,276018059.95640,0
1765328400000,92084.50,92360.00,91900.00,92269.10,4063.792,1765331999999,374455477.25550,119841,1979.500,182457919.31060,0
1765332000000,92269.20,92530.00,91976.30,92457.60,3730.064,1765335599999,344251827.88570,111515,1943.903,179413523.25830,0
1765335600000,92457.60,92519.20,92300.00,92366.00,1814.299,1765339199999,167636022.35130,59511,892.235,82440742.08840,0
1765339200000,92366.00,92628.60,92339.80,92507.30,2272.461,1765342799999,210175236.63420,76111,1260.813,116613093.18120,0
1765342800000,92507.40,92695.50,92472.80,92508.60,1947.167,1765346399999,180247865.70000,66426,946.240,87590352.42980,0
1765346400000,92508.50,92700.00,92350.00,92648.00,2318.410,1765349999999,214630246.40640,62768,1184.817,109697923.82540,0
1765350000000,92648.00,92749.80,92446.10,92744.70,2528.253,1765353599999,234103358.09930,68777,1274.329,118012249.12710,0
1765353600000,92744.70,92759.00,92500.00,92565.00,2184.791,1765357199999,202378092.90900,73939,973.564,90183487.57870,0
1765357200000,92565.10,92900.00,92377.90,92870.10,3415.485,1765360799999,316501668.55680,93825,1585.764,146981343.99920,0
1765360800000,92870.00,93278.90,92088.00,92230.50,9489.568,1765364399999,878618094.68330,223534,4229.994,391897852.20810,0
