open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764928800000,3120.39,3147.66,3119.06,3133.40,191631.365,1764932399999,600709199.74673,275451,100857.945,316157882.85167,0
1764932400000,3133.41,3142.00,3107.17,3130.00,208376.027,1764935999999,651302625.22807,273868,99150.386,310027202.35509,0
1764936000000,3129.99,3134.14,3116.30,3126.49,94424.584,1764939599999,295120708.16310,174826,47783.020,149362872.51001,0
1764939600000,3126.50,3137.12,3086.00,3097.94,363484.798,1764943199999,1129337141.26786,528819,158287.286,491876514.27549,0
1764943200000,3097.95,3115.74,3081.09,3102.43,330740.402,1764946799999,1025471103.40670,540157,167361.373,519046514.48524,0
1764946800000,3102.42,3157.00,3093.05,3105.39,589051.068,1764950399999,1843695233.44868,876250,296912.591,929602102.48778,0
1764950400000,3105.39,3107.48,2996.92,3031.69,978189.357,1764953999999,2978465207.32473,1340462,455596.048,1386735650.20773,0
1764954000000,3031.69,3039.00,3005.20,3032.04,276448.718,1764957599999,835244243.36628,546247,141950.013,428903230.10230,0
1764957600000,3032.05,3062.49,3002.40,3006.13,321461.628,1764961199999,974642754.03469,524150,163356.267,495559590.44605,0
1764961200000,3006.14,3046.80,2978.00,3037.09,335066.473,1764964799999,1008842348.93258,504184,159273.816,480085748.93172,0
1764964800000,3037.09,3047.80,3013.14,3020.83,144029.507,1764968399999,436507854.41823,275312,62768.440,190228755.42594,0
1764968400000,3020.85,3036.14,3013.00,3018.81,86211.808,1764971999999,260866331.28890,167566,40734.589,123269292.37119,0
1764972000000,3018.81,3031.39,3008.10,3025.43,47546.641,1764975599999,143619625.48870,107406,23726.801,71675150.75794,0
1764975600000,3025.44,3026.06,3005.12,3020.38,61000.821,1764979199999,183976059.01552,125441,33717.216,101708261.44034,0
1764979200000,3020.38,3027.67,3011.00,3024.70,52934.480,1764982799999,159836155.27290,119398,28379.728,85696007.35454,0
1764982800000,3024.71,3032.55,3017.55,3025.54,44889.863,1764986399999,135801919.30953,104954,23536.321,71212705.47801,0
1764986400000,3025.53,3029.35,3017.03,3027.91,47953.675,1764989999999,144985350.12161,99110,25855.450,78183975.79034,0
1764990000000,3027.91,3044.80,3026.44,3038.64,97435.335,1764993599999,295984662.97238,157409,51824.624,157422394.97579,0
1764993600000,3038.64,3041.00,3027.89,3035.04,46063.586,1764997199999,139755354.34711,90986,23395.047,70987427.95149,0
1764997200000,3035.04,3039.00,3030.42,3035.68,32778.817,1765000799999,99504107.43319,67520,17056.326,51782219.51743,0
