timestamp,open,high,low,close
1769904000000000,78741.10000000,79424.00000000,78644.09000000,78902.31000000
1769907600000000,78902.31000000,78943.62000000,78284.00000000,78532.17000000
1769911200000000,78532.32000000,79060.44000000,78378.00000000,78900.01000000
1769914800000000,78900.01000000,79008.36000000,78666.73000000,78868.28000000
1769918400000000,78868.29000000,79119.30000000,78720.97000000,78971.75000000
1769922000000000,78973.22000000,79006.00000000,78527.13000000,78620.91000000
1769925600000000,78620.90000000,78824.10000000,78266.63000000,78300.00000000
1769929200000000,78300.01000000,78724.01000000,77967.69000000,78343.00000000
1769932800000000,78343.00000000,78863.00000000,78252.64000000,78604.02000000
1769936400000000,78604.02000000,79136.10000000,78551.15000000,79034.45000000
1769940000000000,79034.45000000,79220.72000000,78148.10000000,78279.73000000
1769943600000000,78279.73000000,78877.89000000,78279.72000000,78743.56000000
1769947200000000,78743.57000000,78760.00000000,78244.00000000,78459.67000000
1769950800000000,78459.68000000,78768.68000000,78203.21000000,78317.51000000
1769954400000000,78317.51000000,78520.00000000,77236.68000000,78211.12000000
1769958000000000,78211.12000000,78254.20000000,76761.98000000,77593.40000000
1769961600000000,77593.40000000,77838.48000000,77087.76000000,77494.77000000
1769965200000000,77494.77000000,77748.00000000,77300.00000000,77745.32000000
1769968800000000,77745.33000000,78443.10000000,77727.27000000,78029.28000000
1769972400000000,78029.29000000,78106.10000000,77000.01000000,77174.78000000
1769976000000000,77174.77000000,77740.91000000,76606.00000000,77103.04000000
1769979600000000,77103.04000000,77161.26000000,76359.87000000,76526.03000000
1769983200000000,76526.03000000,77779.63000000,76456.78000000,77249.31000000
1769986800000000,77249.31000000,77610.72000000,75700.00000000,76968.21000000
1769990400000000,76968.22000000,78231.26000000,76606.39000000,77672.61000000
1769994000000000,77672.61000000,77942.28000000,76619.69000000,77518.87000000
1769997600000000,77518.87000000,77555.62000000,76449.84000000,76491.17000000
1770001200000000,76491.18000000,76575.93000000,74604.00000000,76292.98000000
1770004800000000,76292.98000000,76621.28000000,75335.90000000,75894.15000000
1770008400000000,75894.15000000,75999.99000000,74911.14000000,75502.10000000
1770012000000000,75502.10000000,76834.71000000,74957.51000000,76549.32000000
1770015600000000,76549.32000000,76958.00000000,76327.90000000,76660.79000000
1770019200000000,76660.78000000,77191.15000000,76628.28000000,76881.28000000
1770022800000000,76881.28000000,77815.00000000,76652.00000000,77725.33000000
1770026400000000,77725.33000000,77876.69000000,77474.85000000,77504.54000000
1770030000000000,77504.54000000,77970.62000000,77451.11000000,77759.99000000
1770033600000000,77760.00000000,78434.00000000,77706.00000000,77988.51000000
1770037200000000,77988.50000000,78458.00000000,77800.00000000,78224.79000000
1770040800000000,78224.80000000,78885.00000000,77626.44000000,77844.79000000
1770044400000000,77844.78000000,79360.00000000,77564.62000000,78850.06000000
1770048000000000,78850.06000000,79288.28000000,78584.00000000,78634.76000000
1770051600000000,78634.75000000,79213.99000000,78603.93000000,78988.64000000
1770055200000000,78988.65000000,78988.65000000,78369.13000000,78569.84000000
1770058800000000,78569.83000000,78697.99000000,78283.27000000,78341.50000000
1770062400000000,78341.50000000,78667.38000000,77888.00000000,78008.59000000
1770066000000000,78008.59000000,78552.76000000,77922.00000000,78532.06000000
1770069600000000,78532.07000000,78853.35000000,78528.21000000,78795.20000000
1770073200000000,78795.20000000,78962.78000000,78560.00000000,78738.61000000
1770076800000000,78738.60000000,79099.99000000,78408.05000000,79065.24000000
1770080400000000,79065.24000000,79186.81000000,78716.79000000,79017.63000000
1770084000000000,79017.64000000,79017.64000000,77800.00000000,77808.01000000
1770087600000000,77808.02000000,78907.18000000,77644.09000000,78753.32000000
1770091200000000,78753.32000000,78999.99000000,78488.00000000,78798.39000000
1770094800000000,78798.38000000,78809.78000000,78218.98000000,78240.45000000
1770098400000000,78240.45000000,78665.91000000,77950.00000000,78594.17000000
1770102000000000,78594.01000000,78923.93000000,78488.01000000,78794.67000000
1770105600000000,78794.67000000,79084.29000000,78464.60000000,78747.96000000
1770109200000000,78747.96000000,78841.35000000,77950.00000000,78400.01000000
1770112800000000,78400.01000000,78560.00000000,78070.00000000,78120.36000000
1770116400000000,78120.36000000,78349.24000000,78004.08000000,78079.50000000
1770120000000000,78079.50000000,78416.90000000,78000.00000000,78330.26000000
1770123600000000,78330.26000000,78458.89000000,78187.91000000,78307.65000000
1770127200000000,78307.65000000,78434.61000000,77156.24000000,77201.22000000
1770130800000000,77201.21000000,78196.83000000,77055.54000000,78132.33000000
1770134400000000,78132.34000000,78134.53000000,76400.00000000,76488.08000000
1770138000000000,76488.08000000,76525.44000000,74882.28000000,74915.79000000
1770141600000000,74915.79000000,75302.76000000,73137.66000000,73139.13000000
1770145200000000,73139.12000000,75291.10000000,72945.50000000,74935.00000000
1770148800000000,74935.00000000,76721.25000000,74586.54000000,76475.52000000
1770152400000000,76475.53000000,76960.00000000,76124.05000000,76239.43000000
1770156000000000,76239.43000000,76299.19000000,75406.79000000,75708.83000000
1770159600000000,75708.82000000,76000.00000000,75428.16000000,75770.21000000
1770163200000000,75770.21000000,76264.00000000,75467.22000000,75910.88000000
1770166800000000,75910.88000000,76798.12000000,75910.88000000,76423.73000000
1770170400000000,76423.73000000,76610.04000000,75707.41000000,75963.35000000
1770174000000000,75963.35000000,76971.52000000,75906.05000000,76698.17000000
1770177600000000,76698.17000000,76830.69000000,76413.64000000,76479.75000000
1770181200000000,76479.75000000,76526.80000000,76105.30000000,76279.99000000
1770184800000000,76280.00000000,76780.00000000,76259.90000000,76652.68000000
