timestamp,open,high,low,close,volume
1704067200000,2283.84,2299.16,2282.97,2297.41,75593.183
1704070800000,2297.41,2308.74,2294.77,2305.71,58591.895
1704074400000,2305.72,2306.95,2293.15,2295.19,44611.328
1704078000000,2295.19,2296.83,2272.04,2275.59,88559.028
1704081600000,2275.59,2281.71,2266.67,2281.45,80010.451
1704085200000,2281.46,2285.48,2274.1,2277.96,51216.415
1704088800000,2277.96,2285.32,2276.0,2283.44,45811.582
1704092400000,2283.43,2289.82,2282.9,2286.46,36678.462
1704096000000,2286.46,2289.29,2281.82,2289.07,33694.121
1704099600000,2289.07,2302.47,2288.76,2301.83,76505.359
1704103200000,2301.83,2305.56,2299.64,2304.19,56971.338
1704106800000,2304.19,2307.45,2301.01,2306.72,46442.298
1704110400000,2306.71,2309.49,2300.94,2301.52,54115.198
1704114000000,2301.52,2310.81,2300.0,2306.13,41015.711
1704117600000,2306.13,2307.5,2296.51,2303.2,59893.321
1704121200000,2303.2,2321.0,2301.47,2316.97,97780.491
1704124800000,2316.97,2322.24,2308.36,2311.9,103280.503
1704128400000,2311.9,2319.14,2308.52,2315.87,54025.428
1704132000000,2315.87,2334.43,2315.87,2328.95,123181.291
1704135600000,2328.96,2343.43,2324.04,2339.71,92448.666
1704139200000,2339.71,2351.34,2337.34,2343.24,117681.083
1704142800000,2343.24,2349.15,2334.3,2340.71,67722.134
1704146400000,2340.7,2341.96,2325.56,2336.77,49571.755
1704150000000,2336.77,2354.95,2336.5,2354.62,103162.377
1704153600000,2354.63,2396.49,2349.57,2392.14,312003.754
1704157200000,2392.14,2402.64,2374.3,2382.05,194469.539
1704160800000,2382.05,2385.0,2377.14,2385.0,77388.04
1704164400000,2385.0,2390.95,2373.54,2388.45,97652.206
1704168000000,2388.46,2393.16,2380.41,2389.75,67964.976
1704171600000,2389.75,2394.99,2379.55,2379.8,74584.898
1704175200000,2379.81,2386.11,2375.66,2375.66,56037.009
1704178800000,2375.67,2391.36,2375.66,2387.83,82547.542
1704182400000,2387.84,2434.49,2382.2,2429.28,277253.762
1704186000000,2429.27,2431.26,2414.62,2417.03,127497.884
1704189600000,2417.02,2419.91,2396.0,2401.54,132982.765
1704193200000,2401.53,2405.85,2382.01,2394.28,166103.222
1704196800000,2394.28,2407.81,2385.22,2390.07,175739.755
1704200400000,2390.06,2403.84,2385.6,2400.94,120611.768
1704204000000,2400.93,2406.0,2356.39,2369.15,318175.402
1704207600000,2369.29,2372.99,2353.47,2359.6,201628.447
1704211200000,2359.61,2372.09,2352.32,2370.2,158135.32
1704214800000,2370.2,2370.25,2353.0,2359.49,96650.406
1704218400000,2359.5,2372.37,2357.27,2367.96,92474.576
1704222000000,2367.96,2374.99,2356.47,2371.24,107788.924
1704225600000,2371.22,2382.65,2360.44,2362.07,120240.485
1704229200000,2362.08,2368.71,2335.0,2368.26,185250.152
1704232800000,2368.25,2374.46,2359.18,2361.03,57324.673
1704236400000,2361.04,2364.4,2352.05,2356.93,75668.225
1704240000000,2356.92,2369.34,2348.46,2363.48,88391.428
1704243600000,2363.48,2378.0,2362.08,2375.21,63370.594
1704247200000,2375.31,2387.28,2369.0,2370.59,101577.975
1704250800000,2370.58,2372.35,2366.0,2370.36,38641.579
