timestamp,open,high,low,close
1760486400000000,4125.01000000,4132.23000000,4093.60000000,4119.49000000
1760490000000000,4119.50000000,4121.08000000,4082.60000000,4113.41000000
1760493600000000,4113.41000000,4145.73000000,4107.34000000,4118.54000000
1760497200000000,4118.53000000,4123.55000000,4060.11000000,4080.70000000
1760500800000000,4080.70000000,4123.66000000,4072.00000000,4116.04000000
1760504400000000,4116.04000000,4125.00000000,4093.74000000,4110.35000000
1760508000000000,4110.36000000,4123.33000000,4075.00000000,4118.52000000
1760511600000000,4118.52000000,4129.37000000,4104.50000000,4122.04000000
1760515200000000,4122.03000000,4217.60000000,4119.08000000,4181.79000000
1760518800000000,4181.80000000,4185.79000000,4137.03000000,4155.87000000
1760522400000000,4155.88000000,4157.61000000,4112.50000000,4118.66000000
1760526000000000,4118.66000000,4131.17000000,4087.78000000,4099.90000000
1760529600000000,4099.89000000,4107.14000000,4070.20000000,4094.80000000
1760533200000000,4094.80000000,4103.82000000,4018.03000000,4055.23000000
1760536800000000,4055.24000000,4105.23000000,3993.26000000,4009.87000000
1760540400000000,4009.86000000,4035.69000000,3959.33000000,3980.97000000
1760544000000000,3980.98000000,4003.11000000,3966.44000000,3976.07000000
1760547600000000,3976.08000000,3994.32000000,3929.66000000,3993.00000000
1760551200000000,3992.99000000,4013.17000000,3970.11000000,4007.81000000
1760554800000000,4007.80000000,4009.76000000,3971.75000000,3983.21000000
1760558400000000,3983.21000000,3996.16000000,3937.02000000,3961.52000000
1760562000000000,3961.52000000,3981.77000000,3926.74000000,3954.17000000
1760565600000000,3954.17000000,3980.79000000,3951.74000000,3961.65000000
1760569200000000,3961.65000000,3993.80000000,3953.66000000,3985.61000000
1760572800000000,3985.61000000,3997.64000000,3976.07000000,3981.89000000
1760576400000000,3981.89000000,4011.51000000,3980.00000000,4010.22000000
1760580000000000,4010.22000000,4035.66000000,4000.25000000,4031.33000000
1760583600000000,4031.33000000,4036.84000000,4011.81000000,4014.85000000
1760587200000000,4014.85000000,4031.53000000,3993.27000000,3999.01000000
1760590800000000,3999.02000000,4020.37000000,3979.36000000,3996.50000000
1760594400000000,3996.51000000,4049.88000000,3994.61000000,4042.08000000
1760598000000000,4042.08000000,4046.03000000,3994.95000000,4004.30000000
1760601600000000,4004.31000000,4007.13000000,3982.41000000,3994.77000000
1760605200000000,3994.77000000,4047.88000000,3940.66000000,4030.13000000
1760608800000000,4030.13000000,4078.96000000,4029.70000000,4049.09000000
1760612400000000,4049.09000000,4063.85000000,4033.22000000,4061.85000000
1760616000000000,4061.86000000,4086.49000000,4039.78000000,4054.63000000
1760619600000000,4054.62000000,4068.72000000,4007.18000000,4021.30000000
1760623200000000,4021.30000000,4059.35000000,3970.01000000,4015.52000000
1760626800000000,4015.52000000,4020.80000000,3892.00000000,3907.18000000
1760630400000000,3907.17000000,3967.60000000,3857.12000000,3964.41000000
1760634000000000,3964.41000000,3964.91000000,3916.04000000,3921.37000000
1760637600000000,3921.37000000,3921.95000000,3877.83000000,3904.89000000
1760641200000000,3904.90000000,3912.50000000,3851.11000000,3867.01000000
1760644800000000,3867.14000000,3880.85000000,3826.04000000,3850.99000000
1760648400000000,3850.99000000,3885.87000000,3839.87000000,3883.82000000
1760652000000000,3884.00000000,3889.49000000,3863.70000000,3865.45000000
1760655600000000,3865.44000000,3898.05000000,3861.50000000,3894.51000000
1760659200000000,3894.50000000,3927.99000000,3888.24000000,3927.99000000
1760662800000000,3927.99000000,3950.45000000,3906.06000000,3920.21000000
1760666400000000,3920.20000000,3930.88000000,3900.03000000,3922.30000000
1760670000000000,3922.31000000,3935.42000000,3918.97000000,3933.25000000
1760673600000000,3933.26000000,3935.97000000,3910.33000000,3912.83000000
1760677200000000,3912.83000000,3923.46000000,3893.40000000,3895.66000000
1760680800000000,3895.66000000,3906.18000000,3807.60000000,3819.71000000
1760684400000000,3819.71000000,3824.33000000,3752.89000000,3756.49000000
1760688000000000,3756.49000000,3770.00000000,3704.21000000,3708.80000000
1760691600000000,3708.80000000,3769.02000000,3696.74000000,3724.36000000
1760695200000000,3724.35000000,3738.98000000,3674.50000000,3725.36000000
1760698800000000,3725.37000000,3817.70000000,3720.65000000,3778.54000000
1760702400000000,3778.53000000,3811.42000000,3770.94000000,3775.44000000
1760706000000000,3775.44000000,3809.08000000,3740.08000000,3789.57000000
1760709600000000,3789.56000000,3798.29000000,3714.00000000,3750.31000000
1760713200000000,3750.31000000,3800.94000000,3744.79000000,3797.75000000
1760716800000000,3797.76000000,3846.19000000,3779.01000000,3787.94000000
1760720400000000,3787.95000000,3826.47000000,3780.01000000,3817.61000000
1760724000000000,3817.61000000,3849.29000000,3812.44000000,3835.69000000
1760727600000000,3835.69000000,3850.36000000,3815.25000000,3827.76000000
1760731200000000,3827.77000000,3863.48000000,3818.25000000,3858.95000000
1760734800000000,3858.94000000,3883.17000000,3853.33000000,3876.73000000
1760738400000000,3876.72000000,3882.68000000,3846.74000000,3854.43000000
1760742000000000,3854.43000000,3854.74000000,3828.74000000,3831.57000000
1760745600000000,3831.58000000,3844.00000000,3819.07000000,3840.25000000
1760749200000000,3840.25000000,3878.90000000,3839.62000000,3868.36000000
1760752800000000,3868.37000000,3882.28000000,3846.41000000,3851.24000000
1760756400000000,3851.23000000,3878.74000000,3849.59000000,3870.57000000
1760760000000000,3870.56000000,3870.57000000,3841.30000000,3844.44000000
1760763600000000,3844.43000000,3868.70000000,3843.16000000,3867.35000000
1760767200000000,3867.35000000,3876.65000000,3860.43000000,3872.67000000
1760770800000000,3872.68000000,3927.73000000,3872.22000000,3892.43000000
1760774400000000,3892.44000000,3906.00000000,3875.00000000,3876.68000000
1760778000000000,3876.69000000,3886.99000000,3865.52000000,3878.14000000
1760781600000000,3878.15000000,3893.22000000,3861.98000000,3876.36000000
1760785200000000,3876.36000000,3883.25000000,3868.46000000,3881.99000000
1760788800000000,3881.99000000,3893.38000000,3873.54000000,3883.18000000
1760792400000000,3883.19000000,3883.32000000,3855.35000000,3865.61000000
1760796000000000,3865.62000000,3881.41000000,3848.81000000,3873.77000000
1760799600000000,3873.78000000,3880.39000000,3864.06000000,3877.89000000
1760803200000000,3877.90000000,3882.56000000,3853.16000000,3865.53000000
1760806800000000,3865.53000000,3898.39000000,3858.55000000,3893.43000000
1760810400000000,3893.43000000,3898.83000000,3882.62000000,3888.12000000
1760814000000000,3888.12000000,3894.82000000,3882.71000000,3893.64000000
1760817600000000,3893.63000000,3908.94000000,3885.71000000,3885.71000000
1760821200000000,3885.71000000,3896.43000000,3869.62000000,3891.92000000
1760824800000000,3891.91000000,3895.15000000,3883.35000000,3886.14000000
1760828400000000,3886.13000000,3890.50000000,3881.00000000,3889.21000000
1760832000000000,3889.20000000,3892.48000000,3862.44000000,3869.17000000
1760835600000000,3869.17000000,3876.63000000,3855.70000000,3874.00000000
1760839200000000,3874.00000000,3875.69000000,3865.15000000,3872.95000000
1760842800000000,3872.96000000,3906.57000000,3868.51000000,3906.29000000
1760846400000000,3906.30000000,3908.17000000,3891.60000000,3903.27000000
1760850000000000,3903.26000000,3921.61000000,3894.50000000,3897.21000000
1760853600000000,3897.22000000,3901.13000000,3873.91000000,3881.48000000
1760857200000000,3881.48000000,3893.51000000,3877.86000000,3888.01000000
1760860800000000,3888.01000000,3955.60000000,3827.04000000,3863.30000000
1760864400000000,3863.29000000,3930.00000000,3849.56000000,3912.81000000
1760868000000000,3912.85000000,3949.97000000,3898.73000000,3930.92000000
1760871600000000,3930.91000000,3951.34000000,3915.24000000,3923.82000000
1760875200000000,3923.82000000,3930.35000000,3908.17000000,3923.13000000
1760878800000000,3923.14000000,3988.61000000,3913.96000000,3972.23000000
1760882400000000,3972.23000000,4002.08000000,3955.00000000,3989.31000000
1760886000000000,3989.31000000,3992.85000000,3972.94000000,3978.65000000
1760889600000000,3978.65000000,3988.41000000,3958.71000000,3981.01000000
1760893200000000,3981.01000000,4026.95000000,3980.45000000,3993.66000000
1760896800000000,3993.66000000,4005.63000000,3986.43000000,4001.51000000
1760900400000000,4001.52000000,4005.00000000,3979.01000000,3985.75000000
1760904000000000,3985.75000000,4003.77000000,3974.65000000,4001.13000000
1760907600000000,4001.13000000,4003.99000000,3984.84000000,3997.50000000
1760911200000000,3997.50000000,4030.94000000,3988.73000000,4020.76000000
1760914800000000,4020.76000000,4020.76000000,3970.00000000,3982.58000000
1760918400000000,3982.58000000,3982.58000000,3908.73000000,3941.76000000
1760922000000000,3941.75000000,3954.42000000,3930.37000000,3938.21000000
1760925600000000,3938.22000000,3966.49000000,3919.21000000,3956.54000000
1760929200000000,3956.55000000,4038.88000000,3948.08000000,4026.90000000
1760932800000000,4026.90000000,4055.76000000,4023.07000000,4054.40000000
1760936400000000,4054.41000000,4075.90000000,4041.80000000,4061.11000000
1760940000000000,4061.12000000,4085.30000000,4057.29000000,4075.00000000
1760943600000000,4075.01000000,4076.99000000,4051.58000000,4055.03000000
1760947200000000,4055.03000000,4070.92000000,4033.71000000,4045.42000000
1760950800000000,4045.41000000,4052.06000000,4035.00000000,4044.89000000
1760954400000000,4044.90000000,4053.46000000,4016.02000000,4026.21000000
1760958000000000,4026.22000000,4041.61000000,4012.21000000,4035.02000000
1760961600000000,4035.03000000,4039.63000000,4024.91000000,4037.64000000
1760965200000000,4037.65000000,4044.28000000,4018.49000000,4038.74000000
1760968800000000,4038.75000000,4048.10000000,4012.43000000,4038.69000000
1760972400000000,4038.69000000,4049.51000000,4002.07000000,4003.98000000
1760976000000000,4003.99000000,4003.99000000,3924.98000000,3949.40000000
1760979600000000,3949.39000000,3964.74000000,3922.00000000,3951.03000000
1760983200000000,3951.02000000,3976.28000000,3946.03000000,3974.01000000
1760986800000000,3974.02000000,3992.27000000,3959.06000000,3981.36000000
1760990400000000,3981.36000000,3998.46000000,3974.62000000,3998.45000000
1760994000000000,3998.44000000,4003.20000000,3971.42000000,3976.86000000
1760997600000000,3976.86000000,3991.05000000,3971.01000000,3988.89000000
1761001200000000,3988.89000000,3993.51000000,3976.23000000,3979.22000000
1761004800000000,3979.22000000,3985.76000000,3962.64000000,3972.14000000
1761008400000000,3972.14000000,3973.64000000,3933.98000000,3947.81000000
1761012000000000,3947.81000000,3950.64000000,3925.11000000,3931.39000000
1761015600000000,3931.39000000,3943.02000000,3918.39000000,3922.66000000
1761019200000000,3922.66000000,3922.66000000,3843.58000000,3851.00000000
1761022800000000,3851.00000000,3874.44000000,3840.24000000,3863.78000000
1761026400000000,3863.78000000,3892.00000000,3855.71000000,3887.23000000
1761030000000000,3887.23000000,3896.79000000,3875.39000000,3892.95000000
1761033600000000,3892.95000000,3893.46000000,3851.00000000,3867.99000000
1761037200000000,3867.99000000,3874.30000000,3856.73000000,3864.41000000
1761040800000000,3864.42000000,3897.77000000,3859.85000000,3883.75000000
1761044400000000,3883.75000000,3894.69000000,3870.21000000,3890.07000000
1761048000000000,3890.06000000,3918.72000000,3877.27000000,3880.90000000
1761051600000000,3880.90000000,3898.32000000,3852.06000000,3866.03000000
1761055200000000,3866.03000000,4024.47000000,3864.91000000,4021.24000000
1761058800000000,4021.24000000,4084.91000000,3996.60000000,4081.66000000
1761062400000000,4081.66000000,4110.00000000,4019.35000000,4029.19000000
1761066000000000,4029.19000000,4040.21000000,3965.47000000,4014.63000000
1761069600000000,4014.63000000,4023.25000000,3975.10000000,4013.94000000
1761073200000000,4013.94000000,4022.32000000,3993.76000000,3995.69000000
1761076800000000,3995.70000000,4001.13000000,3936.34000000,3954.20000000
1761080400000000,3954.19000000,3966.44000000,3893.91000000,3945.62000000
1761084000000000,3945.62000000,3949.42000000,3892.48000000,3901.28000000
1761087600000000,3901.29000000,3911.24000000,3858.00000000,3873.05000000
1761091200000000,3873.04000000,3889.27000000,3821.64000000,3842.24000000
1761094800000000,3842.23000000,3874.86000000,3841.63000000,3869.74000000
1761098400000000,3869.76000000,3876.54000000,3861.45000000,3862.00000000
1761102000000000,3862.00000000,3863.16000000,3841.25000000,3859.57000000
1761105600000000,3859.58000000,3884.34000000,3858.00000000,3879.13000000
1761109200000000,3879.13000000,3882.47000000,3838.31000000,3860.48000000
1761112800000000,3860.48000000,3870.00000000,3852.33000000,3853.36000000
1761116400000000,3853.37000000,3876.46000000,3841.22000000,3868.72000000
1761120000000000,3868.72000000,3868.91000000,3848.94000000,3854.25000000
1761123600000000,3854.26000000,3858.59000000,3825.10000000,3836.84000000
1761127200000000,3836.85000000,3849.15000000,3818.75000000,3820.70000000
1761130800000000,3820.69000000,3838.71000000,3770.02000000,3829.00000000
1761134400000000,3829.01000000,3857.44000000,3821.05000000,3846.64000000
1761138000000000,3846.65000000,3876.92000000,3825.00000000,3872.97000000
1761141600000000,3872.97000000,3874.08000000,3780.32000000,3853.57000000
1761145200000000,3853.56000000,3864.23000000,3790.74000000,3841.76000000
1761148800000000,3841.76000000,3861.90000000,3813.62000000,3836.25000000
1761152400000000,3836.24000000,3843.38000000,3794.77000000,3807.95000000
1761156000000000,3807.96000000,3821.19000000,3791.42000000,3802.61000000
1761159600000000,3802.61000000,3827.24000000,3784.00000000,3804.00000000
1761163200000000,3804.00000000,3810.39000000,3770.00000000,3780.84000000
1761166800000000,3780.84000000,3782.10000000,3710.00000000,3744.69000000
1761170400000000,3744.68000000,3762.53000000,3734.47000000,3752.36000000
1761174000000000,3752.35000000,3816.50000000,3750.77000000,3805.53000000
1761177600000000,3805.53000000,3821.56000000,3796.54000000,3815.27000000
1761181200000000,3815.27000000,3835.93000000,3812.08000000,3821.05000000
1761184800000000,3821.05000000,3834.51000000,3815.18000000,3825.65000000
1761188400000000,3825.65000000,3834.74000000,3822.58000000,3826.79000000
1761192000000000,3826.80000000,3847.99000000,3822.76000000,3835.92000000
1761195600000000,3835.92000000,3849.51000000,3835.01000000,3847.30000000
1761199200000000,3847.30000000,3897.00000000,3843.44000000,3891.41000000
1761202800000000,3891.41000000,3892.29000000,3870.26000000,3881.01000000
1761206400000000,3881.02000000,3905.15000000,3881.02000000,3887.20000000
1761210000000000,3887.19000000,3891.68000000,3874.99000000,3890.78000000
1761213600000000,3890.79000000,3905.22000000,3877.56000000,3877.57000000
1761217200000000,3877.57000000,3887.99000000,3859.00000000,3863.06000000
1761220800000000,3863.06000000,3863.07000000,3837.17000000,3853.21000000
1761224400000000,3853.20000000,3867.00000000,3833.27000000,3851.38000000
1761228000000000,3851.38000000,3853.93000000,3808.01000000,3847.69000000
1761231600000000,3847.68000000,3887.35000000,3843.10000000,3876.94000000
1761235200000000,3876.95000000,3934.86000000,3865.56000000,3918.26000000
1761238800000000,3918.27000000,3928.00000000,3877.04000000,3921.88000000
1761242400000000,3921.88000000,3922.95000000,3858.77000000,3870.14000000
1761246000000000,3870.14000000,3871.36000000,3845.00000000,3859.40000000
1761249600000000,3859.40000000,3860.10000000,3818.72000000,3829.20000000
1761253200000000,3829.20000000,3837.18000000,3821.50000000,3828.91000000
1761256800000000,3828.90000000,3857.02000000,3826.91000000,3850.96000000
1761260400000000,3850.96000000,3860.00000000,3845.28000000,3856.80000000
1761264000000000,3856.80000000,3877.01000000,3845.86000000,3868.00000000
1761267600000000,3868.01000000,3883.12000000,3858.04000000,3881.72000000
1761271200000000,3881.72000000,3896.00000000,3871.00000000,3889.62000000
1761274800000000,3889.62000000,3892.50000000,3878.91000000,3891.00000000
1761278400000000,3891.00000000,3979.97000000,3886.21000000,3974.36000000
1761282000000000,3974.35000000,3989.20000000,3957.33000000,3974.20000000
1761285600000000,3974.20000000,3987.38000000,3962.71000000,3982.44000000
1761289200000000,3982.45000000,3983.91000000,3934.73000000,3949.22000000
1761292800000000,3949.22000000,3965.00000000,3930.54000000,3952.86000000
1761296400000000,3952.86000000,3969.81000000,3949.94000000,3958.57000000
1761300000000000,3958.58000000,3964.90000000,3947.72000000,3956.60000000
1761303600000000,3956.60000000,3963.92000000,3925.83000000,3946.57000000
1761307200000000,3946.58000000,4026.39000000,3941.52000000,3963.97000000
1761310800000000,3963.98000000,3979.13000000,3917.61000000,3947.00000000
1761314400000000,3946.99000000,3946.99000000,3890.65000000,3902.27000000
1761318000000000,3902.27000000,3930.00000000,3871.32000000,3888.92000000
1761321600000000,3888.92000000,3892.89000000,3866.43000000,3889.12000000
1761325200000000,3889.11000000,3904.32000000,3875.52000000,3888.91000000
1761328800000000,3888.90000000,3915.25000000,3884.03000000,3911.97000000
1761332400000000,3911.98000000,3937.90000000,3911.97000000,3926.53000000
1761336000000000,3926.53000000,3942.42000000,3924.38000000,3938.77000000
1761339600000000,3938.78000000,3945.23000000,3925.73000000,3943.71000000
1761343200000000,3943.70000000,3945.00000000,3930.42000000,3935.88000000
1761346800000000,3935.88000000,3936.81000000,3925.75000000,3934.88000000
1761350400000000,3934.88000000,3935.80000000,3912.40000000,3918.40000000
1761354000000000,3918.40000000,3939.29000000,3915.40000000,3933.20000000
1761357600000000,3933.20000000,3937.42000000,3925.87000000,3934.32000000
1761361200000000,3934.31000000,3935.67000000,3920.00000000,3921.20000000
1761364800000000,3921.21000000,3935.82000000,3920.46000000,3923.20000000
1761368400000000,3923.20000000,3932.97000000,3920.94000000,3931.78000000
1761372000000000,3931.70000000,3935.99000000,3926.81000000,3928.74000000
1761375600000000,3928.75000000,3960.57000000,3925.19000000,3928.92000000
1761379200000000,3928.93000000,3956.00000000,3927.70000000,3953.91000000
1761382800000000,3953.91000000,3956.59000000,3940.56000000,3942.49000000
1761386400000000,3942.50000000,3947.60000000,3931.56000000,3942.56000000
1761390000000000,3942.56000000,3945.38000000,3938.67000000,3940.31000000
1761393600000000,3940.32000000,3955.90000000,3939.51000000,3953.37000000
1761397200000000,3953.38000000,3956.41000000,3935.52000000,3942.84000000
1761400800000000,3942.83000000,3947.58000000,3933.60000000,3938.66000000
1761404400000000,3938.66000000,3938.66000000,3924.20000000,3932.71000000
1761408000000000,3932.72000000,3937.83000000,3927.74000000,3932.47000000
1761411600000000,3932.47000000,3939.36000000,3930.62000000,3934.67000000
1761415200000000,3934.67000000,3969.22000000,3929.30000000,3959.68000000
1761418800000000,3959.68000000,3963.72000000,3951.32000000,3957.43000000
1761422400000000,3957.44000000,3959.32000000,3944.20000000,3945.46000000
1761426000000000,3945.45000000,3952.49000000,3935.82000000,3952.49000000
1761429600000000,3952.48000000,3964.76000000,3946.50000000,3961.56000000
1761433200000000,3961.57000000,3963.93000000,3950.47000000,3953.82000000
1761436800000000,3953.81000000,3961.87000000,3946.47000000,3950.27000000
1761440400000000,3950.27000000,3955.85000000,3919.03000000,3933.14000000
1761444000000000,3933.14000000,3939.02000000,3923.00000000,3930.55000000
1761447600000000,3930.55000000,3936.53000000,3923.55000000,3931.82000000
1761451200000000,3931.82000000,3941.91000000,3928.83000000,3939.93000000
1761454800000000,3939.94000000,3946.55000000,3937.60000000,3942.85000000
1761458400000000,3942.85000000,3946.41000000,3938.66000000,3944.88000000
1761462000000000,3944.88000000,3956.59000000,3941.71000000,3951.57000000
1761465600000000,3951.57000000,3967.84000000,3951.08000000,3960.05000000
1761469200000000,3960.05000000,4011.25000000,3956.41000000,3987.91000000
1761472800000000,3987.91000000,3990.00000000,3974.70000000,3983.19000000
1761476400000000,3983.19000000,4054.97000000,3976.59000000,4044.99000000
1761480000000000,4044.98000000,4078.00000000,4040.66000000,4072.89000000
1761483600000000,4072.90000000,4099.02000000,4062.33000000,4083.52000000
1761487200000000,4083.52000000,4091.00000000,4063.13000000,4066.86000000
1761490800000000,4066.86000000,4077.47000000,4059.69000000,4075.29000000
1761494400000000,4075.29000000,4076.04000000,4046.29000000,4055.57000000
1761498000000000,4055.58000000,4068.83000000,4053.16000000,4059.44000000
1761501600000000,4059.43000000,4080.25000000,4057.70000000,4072.23000000
1761505200000000,4072.24000000,4072.54000000,4065.08000000,4067.94000000
1761508800000000,4067.94000000,4072.70000000,4054.48000000,4062.09000000
1761512400000000,4062.10000000,4095.00000000,4054.11000000,4080.60000000
1761516000000000,4080.61000000,4176.00000000,4080.61000000,4160.65000000
1761519600000000,4160.65000000,4178.78000000,4148.00000000,4158.46000000
1761523200000000,4158.46000000,4189.41000000,4148.48000000,4170.54000000
1761526800000000,4170.54000000,4208.31000000,4167.67000000,4191.81000000
1761530400000000,4191.81000000,4217.70000000,4183.12000000,4205.49000000
1761534000000000,4205.50000000,4225.55000000,4200.24000000,4205.08000000
1761537600000000,4205.08000000,4217.57000000,4193.24000000,4212.63000000
1761541200000000,4212.62000000,4253.72000000,4210.05000000,4233.23000000
1761544800000000,4233.22000000,4245.06000000,4222.80000000,4235.21000000
1761548400000000,4235.21000000,4247.56000000,4196.05000000,4201.36000000
1761552000000000,4201.36000000,4201.51000000,4156.23000000,4166.83000000
1761555600000000,4166.82000000,4173.30000000,4154.55000000,4160.35000000
1761559200000000,4160.35000000,4174.62000000,4154.65000000,4167.29000000
1761562800000000,4167.29000000,4175.83000000,4133.00000000,4162.14000000
1761566400000000,4162.14000000,4166.69000000,4138.25000000,4145.86000000
1761570000000000,4145.86000000,4188.00000000,4127.66000000,4178.02000000
1761573600000000,4178.02000000,4183.62000000,4124.52000000,4148.96000000
1761577200000000,4148.95000000,4176.66000000,4147.56000000,4172.96000000
1761580800000000,4172.95000000,4218.78000000,4172.95000000,4214.55000000
