timestamp,open,high,low,close
1764547200000000,90360.01000000,90417.00000000,86959.99000000,87000.00000000
1764550800000000,87000.00000000,87749.99000000,86941.40000000,87168.91000000
1764554400000000,87168.90000000,87500.00000000,86474.34000000,86722.29000000
1764558000000000,86722.30000000,86800.00000000,86161.61000000,86346.13000000
1764561600000000,86346.13000000,86350.01000000,85695.44000000,85801.03000000
1764565200000000,85801.03000000,86006.85000000,85604.00000000,86001.08000000
1764568800000000,86001.08000000,86357.43000000,85974.66000000,86234.16000000
1764572400000000,86234.17000000,86578.06000000,86049.90000000,86550.30000000
1764576000000000,86550.30000000,86890.77000000,86390.25000000,86869.51000000
1764579600000000,86869.50000000,86938.01000000,86518.18000000,86704.86000000
1764583200000000,86704.85000000,86814.00000000,86552.00000000,86647.73000000
1764586800000000,86647.73000000,86699.99000000,86131.01000000,86149.15000000
1764590400000000,86146.59000000,86231.52000000,84756.00000000,85430.64000000
1764594000000000,85430.64000000,86166.43000000,85350.00000000,85986.85000000
1764597600000000,85986.85000000,86674.00000000,85868.00000000,86067.90000000
1764601200000000,86067.90000000,86137.17000000,83822.76000000,84677.87000000
1764604800000000,84677.87000000,85463.12000000,84030.95000000,84571.80000000
1764608400000000,84571.80000000,85265.66000000,84442.75000000,84920.30000000
1764612000000000,84925.01000000,85555.00000000,84723.83000000,85199.48000000
1764615600000000,85199.48000000,85299.14000000,84603.97000000,85024.50000000
1764619200000000,85024.50000000,85833.01000000,85007.69000000,85518.00000000
1764622800000000,85518.01000000,86507.30000000,85499.99000000,86436.65000000
1764626400000000,86436.64000000,86860.00000000,86300.00000000,86572.65000000
1764630000000000,86572.65000000,86833.55000000,86249.80000000,86286.01000000
1764633600000000,86286.01000000,86674.53000000,86184.39000000,86513.33000000
1764637200000000,86513.33000000,87350.00000000,86394.00000000,86454.93000000
1764640800000000,86454.93000000,86857.79000000,86272.55000000,86554.47000000
1764644400000000,86554.46000000,87106.62000000,86214.99000000,86976.99000000
1764648000000000,86977.00000000,87288.48000000,86900.79000000,86970.28000000
1764651600000000,86970.28000000,87125.36000000,86818.14000000,87008.20000000
1764655200000000,87008.20000000,87179.22000000,86870.00000000,87090.46000000
1764658800000000,87090.46000000,87117.18000000,86882.23000000,87012.65000000
1764662400000000,87012.64000000,87058.41000000,86296.21000000,86471.89000000
1764666000000000,86471.88000000,86999.00000000,86450.60000000,86769.87000000
1764669600000000,86769.88000000,87628.78000000,86760.01000000,87272.44000000
1764673200000000,87272.44000000,87602.47000000,86985.51000000,87368.92000000
1764676800000000,87368.92000000,87560.77000000,87208.68000000,87264.20000000
1764680400000000,87264.20000000,87883.43000000,87032.75000000,87731.41000000
1764684000000000,87731.41000000,89275.54000000,87600.00000000,89271.99000000
1764687600000000,89271.99000000,91200.00000000,89263.06000000,90850.01000000
1764691200000000,90850.01000000,91296.72000000,90201.00000000,90759.15000000
1764694800000000,90759.15000000,91990.00000000,90736.05000000,91458.40000000
1764698400000000,91458.40000000,92237.15000000,91326.22000000,91954.49000000
1764702000000000,91954.49000000,92307.65000000,91850.00000000,91903.39000000
1764705600000000,91903.38000000,91930.09000000,90720.87000000,91026.67000000
1764709200000000,91026.66000000,91631.49000000,90965.02000000,91562.43000000
1764712800000000,91562.42000000,92000.00000000,91510.60000000,91981.91000000
1764716400000000,91981.91000000,91981.91000000,91269.38000000,91277.88000000
1764720000000000,91277.88000000,91747.99000000,90990.23000000,91660.12000000
1764723600000000,91660.13000000,92482.02000000,91468.21000000,92251.63000000
1764727200000000,92251.64000000,93051.64000000,92158.00000000,92817.92000000
1764730800000000,92817.93000000,93087.09000000,92597.26000000,92628.91000000
1764734400000000,92628.91000000,93482.87000000,92625.00000000,93362.21000000
1764738000000000,93362.21000000,93660.00000000,93116.02000000,93642.92000000
1764741600000000,93642.92000000,93958.58000000,93146.26000000,93431.80000000
1764745200000000,93431.81000000,93468.43000000,92871.03000000,92999.99000000
1764748800000000,93000.00000000,93173.93000000,92682.10000000,92765.65000000
1764752400000000,92765.64000000,93217.52000000,92709.41000000,93178.46000000
1764756000000000,93178.45000000,93389.62000000,92861.88000000,92939.40000000
1764759600000000,92939.40000000,93054.93000000,92666.00000000,93005.68000000
1764763200000000,93005.68000000,93112.10000000,92672.55000000,92937.39000000
1764766800000000,92937.39000000,93258.53000000,92886.59000000,93130.88000000
1764770400000000,93130.89000000,93700.00000000,91697.00000000,92357.54000000
1764774000000000,92357.54000000,92993.98000000,91922.21000000,92373.30000000
1764777600000000,92373.30000000,92739.09000000,91786.99000000,92242.24000000
1764781200000000,92242.24000000,93040.00000000,92199.72000000,92956.22000000
1764784800000000,92956.22000000,93500.00000000,92383.05000000,92623.86000000
1764788400000000,92623.85000000,93099.47000000,92528.75000000,93024.99000000
1764792000000000,93025.00000000,93400.00000000,92825.56000000,92980.43000000
1764795600000000,92981.45000000,93769.23000000,92860.00000000,93700.00000000
1764799200000000,93700.01000000,94150.00000000,93301.87000000,93781.01000000
1764802800000000,93781.01000000,94091.71000000,93377.58000000,93429.95000000
1764806400000000,93429.95000000,93480.00000000,92669.82000000,93054.86000000
1764810000000000,93054.87000000,93750.73000000,92981.35000000,93195.07000000
1764813600000000,93195.07000000,94070.70000000,93117.80000000,93943.24000000
1764817200000000,93943.24000000,94080.00000000,93402.38000000,93543.04000000
1764820800000000,93543.03000000,93588.48000000,93231.56000000,93360.58000000
1764824400000000,93360.58000000,93380.39000000,92775.00000000,92979.25000000
1764828000000000,92979.25000000,93371.12000000,92824.32000000,93140.74000000
1764831600000000,93140.75000000,93413.39000000,92888.00000000,93397.67000000
1764835200000000,93397.67000000,93600.00000000,93044.41000000,93260.63000000
1764838800000000,93260.64000000,93621.31000000,93235.50000000,93454.70000000
1764842400000000,93454.71000000,93553.69000000,93156.42000000,93260.00000000
1764846000000000,93260.00000000,93318.17000000,92736.90000000,92948.31000000
1764849600000000,92948.32000000,93200.00000000,92782.48000000,92990.18000000
1764853200000000,92990.18000000,93060.63000000,92424.00000000,92516.38000000
1764856800000000,92516.38000000,92821.26000000,91801.00000000,91894.01000000
1764860400000000,91894.00000000,93257.00000000,91886.55000000,92971.49000000
1764864000000000,92971.49000000,93174.55000000,92268.76000000,92431.72000000
1764867600000000,92431.71000000,92536.00000000,91756.57000000,92426.76000000
1764871200000000,92426.77000000,92550.86000000,91890.32000000,92127.52000000
1764874800000000,92127.53000000,92174.91000000,90889.00000000,91975.44000000
1764878400000000,91975.43000000,92532.42000000,91688.92000000,92476.25000000
1764882000000000,92476.25000000,92718.53000000,92086.00000000,92158.23000000
1764885600000000,92158.24000000,92497.25000000,92151.79000000,92348.78000000
1764889200000000,92348.78000000,92461.03000000,92076.66000000,92078.06000000
1764892800000000,92078.06000000,92474.00000000,92058.82000000,92299.08000000
1764896400000000,92299.09000000,92600.00000000,92227.44000000,92358.03000000
1764900000000000,92358.03000000,92692.36000000,92252.66000000,92518.40000000
1764903600000000,92518.40000000,92665.56000000,91959.92000000,92142.75000000
1764907200000000,92142.75000000,92386.31000000,91813.37000000,92028.14000000
1764910800000000,92028.15000000,92204.69000000,91880.13000000,91932.85000000
1764914400000000,91932.85000000,92286.77000000,91905.83000000,92275.26000000
1764918000000000,92275.27000000,92497.51000000,92203.34000000,92258.65000000
1764921600000000,92258.64000000,92258.65000000,91892.86000000,92112.04000000
1764925200000000,92112.04000000,92112.04000000,90956.25000000,91128.56000000
1764928800000000,91128.55000000,91488.00000000,91083.87000000,91272.85000000
1764932400000000,91272.85000000,91563.70000000,91128.40000000,91351.43000000
1764936000000000,91351.44000000,91432.69000000,91081.57000000,91242.40000000
1764939600000000,91242.40000000,91352.56000000,90215.51000000,90465.14000000
1764943200000000,90465.14000000,90744.24000000,89874.70000000,90287.67000000
1764946800000000,90287.67000000,91478.67000000,90258.24000000,90459.35000000
1764950400000000,90459.34000000,90498.59000000,88056.00000000,88810.89000000
1764954000000000,88810.88000000,89540.71000000,88607.25000000,89336.13000000
1764957600000000,89335.53000000,89795.59000000,88908.53000000,88936.04000000
1764961200000000,88936.04000000,89800.00000000,88814.88000000,89629.26000000
1764964800000000,89629.27000000,89745.37000000,89181.91000000,89301.75000000
1764968400000000,89301.75000000,89484.00000000,89075.91000000,89177.68000000
1764972000000000,89177.68000000,89376.03000000,88901.60000000,89232.47000000
1764975600000000,89232.48000000,89383.46000000,88940.20000000,89330.04000000
1764979200000000,89330.04000000,89466.34000000,89030.67000000,89422.25000000
1764982800000000,89422.25000000,89500.00000000,89205.03000000,89333.83000000
1764986400000000,89333.84000000,89404.00000000,89175.00000000,89390.90000000
1764990000000000,89390.90000000,89806.43000000,89390.90000000,89688.35000000
1764993600000000,89688.35000000,89721.76000000,89521.12000000,89659.01000000
1764997200000000,89659.00000000,89740.00000000,89524.03000000,89604.98000000
1765000800000000,89604.97000000,89764.19000000,89527.26000000,89688.65000000
1765004400000000,89688.65000000,89720.00000000,89459.19000000,89597.13000000
1765008000000000,89597.14000000,89647.12000000,89217.59000000,89277.14000000
1765011600000000,89277.14000000,89669.13000000,89264.74000000,89574.12000000
1765015200000000,89574.12000000,89687.86000000,89462.00000000,89506.00000000
1765018800000000,89506.01000000,89750.01000000,89500.00000000,89631.28000000
1765022400000000,89631.29000000,89648.96000000,89566.00000000,89581.19000000
1765026000000000,89581.19000000,89788.56000000,89581.19000000,89673.73000000
1765029600000000,89673.73000000,90289.97000000,89659.00000000,90004.76000000
1765033200000000,90004.76000000,90042.54000000,89490.98000000,89758.77000000
1765036800000000,89758.77000000,89981.20000000,89680.34000000,89707.80000000
1765040400000000,89707.80000000,89846.98000000,89615.38000000,89712.85000000
1765044000000000,89712.85000000,89787.99000000,89529.90000000,89646.71000000
1765047600000000,89646.70000000,89744.62000000,89077.60000000,89405.64000000
1765051200000000,89405.65000000,89553.82000000,89311.99000000,89548.88000000
1765054800000000,89548.88000000,89615.34000000,89390.01000000,89420.28000000
1765058400000000,89420.29000000,89523.37000000,89257.48000000,89285.94000000
1765062000000000,89285.93000000,89329.38000000,88908.01000000,89236.79000000
1765065600000000,89236.80000000,89553.82000000,89176.52000000,89392.39000000
1765069200000000,89392.39000000,89588.23000000,89300.00000000,89300.00000000
1765072800000000,89300.00000000,89695.65000000,89300.00000000,89621.96000000
1765076400000000,89621.95000000,89749.59000000,89553.81000000,89722.37000000
