timestamp,open,high,low,close
1764547200000000,2991.25000000,2999.47000000,2830.63000000,2836.40000000
1764550800000000,2836.40000000,2860.00000000,2833.65000000,2850.86000000
1764554400000000,2850.87000000,2873.82000000,2827.47000000,2837.92000000
1764558000000000,2837.92000000,2842.00000000,2813.20000000,2825.77000000
1764561600000000,2825.77000000,2827.97000000,2806.71000000,2821.83000000
1764565200000000,2821.83000000,2830.92000000,2810.12000000,2827.80000000
1764568800000000,2827.80000000,2835.84000000,2822.50000000,2824.56000000
1764572400000000,2824.57000000,2844.11000000,2820.02000000,2840.21000000
1764576000000000,2840.21000000,2846.31000000,2832.30000000,2840.55000000
1764579600000000,2840.55000000,2854.35000000,2828.62000000,2839.59000000
1764583200000000,2839.59000000,2846.50000000,2837.57000000,2844.02000000
1764586800000000,2844.02000000,2850.66000000,2836.00000000,2838.35000000
1764590400000000,2838.36000000,2840.31000000,2794.59000000,2821.08000000
1764594000000000,2821.08000000,2839.83000000,2805.00000000,2813.29000000
1764597600000000,2813.28000000,2832.00000000,2805.88000000,2818.03000000
1764601200000000,2818.03000000,2820.44000000,2716.04000000,2745.72000000
1764604800000000,2745.73000000,2755.79000000,2719.73000000,2731.47000000
1764608400000000,2731.51000000,2752.92000000,2728.42000000,2739.62000000
1764612000000000,2739.62000000,2758.02000000,2724.75000000,2749.54000000
1764615600000000,2749.54000000,2753.50000000,2730.59000000,2740.80000000
1764619200000000,2740.80000000,2770.30000000,2739.89000000,2757.82000000
1764622800000000,2757.84000000,2797.84000000,2756.01000000,2791.71000000
1764626400000000,2791.72000000,2814.14000000,2790.73000000,2797.35000000
1764630000000000,2797.35000000,2819.35000000,2796.67000000,2799.07000000
1764633600000000,2799.07000000,2804.31000000,2782.81000000,2795.68000000
1764637200000000,2795.67000000,2825.11000000,2793.12000000,2795.09000000
1764640800000000,2795.09000000,2814.50000000,2785.07000000,2801.14000000
1764644400000000,2801.14000000,2810.43000000,2785.49000000,2804.55000000
1764648000000000,2804.55000000,2814.20000000,2803.07000000,2805.00000000
1764651600000000,2805.00000000,2807.32000000,2796.88000000,2803.21000000
1764655200000000,2803.21000000,2815.88000000,2797.62000000,2812.92000000
1764658800000000,2812.92000000,2814.43000000,2802.85000000,2805.65000000
1764662400000000,2805.66000000,2806.78000000,2782.19000000,2798.18000000
1764666000000000,2798.20000000,2811.63000000,2795.55000000,2798.05000000
1764669600000000,2798.04000000,2834.50000000,2797.61000000,2823.13000000
1764673200000000,2823.13000000,2831.36000000,2816.46000000,2826.18000000
1764676800000000,2826.18000000,2831.94000000,2816.82000000,2827.86000000
1764680400000000,2827.86000000,2848.07000000,2822.20000000,2844.73000000
1764684000000000,2844.73000000,2910.05000000,2841.00000000,2894.98000000
1764687600000000,2894.98000000,3024.98000000,2893.82000000,3006.61000000
1764691200000000,3006.61000000,3025.00000000,2987.19000000,2995.58000000
1764694800000000,2995.57000000,3033.70000000,2993.99000000,3015.83000000
1764698400000000,3015.83000000,3033.76000000,3007.99000000,3013.56000000
1764702000000000,3013.56000000,3029.47000000,3013.02000000,3015.83000000
1764705600000000,3015.84000000,3016.95000000,2972.35000000,2979.72000000
1764709200000000,2979.71000000,2998.00000000,2977.66000000,2995.45000000
1764712800000000,2995.44000000,3021.27000000,2995.06000000,3017.55000000
1764716400000000,3017.55000000,3018.49000000,2991.87000000,2996.07000000
1764720000000000,2996.07000000,3008.62000000,2985.58000000,3003.20000000
1764723600000000,3003.19000000,3027.84000000,2999.30000000,3015.84000000
1764727200000000,3015.84000000,3048.00000000,3013.97000000,3031.00000000
1764730800000000,3031.01000000,3038.00000000,3021.20000000,3030.75000000
1764734400000000,3030.74000000,3059.45000000,3029.59000000,3056.77000000
1764738000000000,3056.78000000,3070.66000000,3048.23000000,3058.57000000
1764741600000000,3058.56000000,3085.56000000,3055.25000000,3067.21000000
1764745200000000,3067.21000000,3068.58000000,3051.83000000,3057.44000000
1764748800000000,3057.44000000,3060.99000000,3043.75000000,3050.77000000
