timestamp,open,high,low,close,volume
1704067200000,42314.0,42603.2,42289.6,42503.5,8459.477
1704070800000,42503.5,42832.0,42462.0,42647.9,9043.411
1704074400000,42647.9,42676.9,42530.0,42620.4,4653.067
1704078000000,42620.5,42630.0,42270.0,42369.8,8119.88
1704081600000,42369.8,42439.8,42235.2,42436.6,6356.536
1704085200000,42436.6,42440.0,42207.9,42272.6,4139.557
1704088800000,42272.6,42461.3,42239.1,42423.3,3933.019
1704092400000,42423.4,42536.0,42421.7,42527.0,4455.05
1704096000000,42527.1,42597.3,42489.4,42588.2,3673.746
1704099600000,42588.2,42734.2,42570.0,42688.8,5779.875
1704103200000,42688.8,42795.0,42661.1,42727.7,5806.743
1704106800000,42727.7,42800.0,42638.0,42727.6,5965.038
1704110400000,42727.7,42825.2,42651.1,42682.0,6380.463
1704114000000,42682.0,42787.5,42647.9,42753.9,3269.775
1704117600000,42753.8,42755.8,42614.5,42645.6,5333.959
1704121200000,42645.5,42887.5,42617.6,42818.0,8176.63
1704124800000,42818.0,42898.9,42693.1,42759.7,7126.615
1704128400000,42759.7,42860.8,42734.8,42847.0,3411.019
1704132000000,42847.0,43268.0,42847.0,43148.0,18895.526
1704135600000,43148.0,43593.2,43133.3,43556.2,17037.283
1704139200000,43556.2,43915.5,43548.5,43753.3,23648.197
1704142800000,43753.2,43853.0,43531.8,43679.8,10536.944
1704146400000,43679.7,43723.8,43426.0,43583.9,6632.907
1704150000000,43584.0,44266.0,43583.9,44230.2,25589.427
1704153600000,44230.3,45376.0,44200.9,45179.8,59371.002
1704157200000,45179.7,45485.7,44750.0,44926.3,33741.976
1704160800000,44926.5,45428.0,44926.5,45420.0,18557.82
1704164400000,45420.0,45565.0,45167.3,45435.0,18878.543
1704168000000,45434.9,45484.4,45193.1,45211.7,11326.594
1704171600000,45211.5,45366.0,45153.0,45218.2,7931.571
1704175200000,45218.2,45346.2,45163.9,45202.9,5712.13
1704178800000,45202.9,45832.8,45202.5,45495.5,21647.544
1704182400000,45495.6,45905.9,45365.0,45816.8,27098.848
1704186000000,45816.8,45950.0,45667.7,45730.5,14217.371
1704189600000,45730.0,45772.8,45478.0,45655.7,13818.668
1704193200000,45655.7,45767.6,45258.0,45486.8,17990.732
1704196800000,45486.8,45655.0,45323.2,45355.1,15529.751
1704200400000,45355.1,45760.0,45316.4,45686.3,14990.782
1704204000000,45686.2,45850.0,45026.0,45293.6,35837.352
1704207600000,45293.5,45359.9,44868.1,45215.0,32589.488
1704211200000,45215.0,45449.2,44918.0,45393.4,20683.503
1704214800000,45393.4,45423.5,44979.9,45001.2,12326.341
1704218400000,45001.3,45308.4,44969.6,45189.0,10881.297
1704222000000,45188.9,45286.9,44783.3,45073.2,15774.741
