timestamp,open,high,low,close,volume
1725148800000,2511.91,2514.97,2503.39,2504.47,33339.579
1725152400000,2504.48,2507.6,2492.39,2492.76,42838.062
1725156000000,2492.75,2494.6,2475.01,2486.49,113460.87
1725159600000,2486.49,2494.66,2483.88,2487.76,40752.15
1725163200000,2487.76,2490.0,2475.0,2485.43,56240.529
1725166800000,2485.42,2487.3,2457.5,2463.67,159152.022
1725170400000,2463.67,2477.5,2463.0,2475.5,54751.346
1725174000000,2475.5,2487.1,2473.09,2485.62,46060.624
1725177600000,2485.63,2488.85,2476.53,2478.9,42315.484
1725181200000,2478.89,2491.96,2476.38,2482.78,53138.068
1725184800000,2482.78,2483.86,2461.44,2463.86,76206.315
1725188400000,2463.86,2477.9,2457.6,2476.44,71387.325
1725192000000,2476.45,2479.95,2461.1,2466.11,48046.47
1725195600000,2466.17,2473.39,2451.15,2471.48,103100.997
1725199200000,2471.48,2472.2,2436.54,2454.45,218621.937
1725202800000,2454.45,2488.99,2448.14,2479.49,131998.079
1725206400000,2479.49,2485.49,2465.02,2470.91,92231.161
1725210000000,2470.91,2476.29,2455.6,2469.73,59877.032
1725213600000,2469.74,2498.7,2467.4,2492.63,116871.934
1725217200000,2492.63,2513.52,2489.67,2500.14,111082.781
1725220800000,2500.14,2514.77,2498.65,2500.6,52166.794
1725224400000,2500.59,2501.39,2471.86,2484.0,67213.641
1725228000000,2484.01,2486.0,2401.03,2405.09,323480.126
1725231600000,2405.09,2432.39,2397.23,2424.55,181467.032
1725235200000,2424.55,2454.66,2421.8,2439.88,162324.709
1725238800000,2439.89,2446.05,2430.77,2439.24,64916.51
1725242400000,2439.24,2450.94,2430.01,2436.08,69307.593
1725246000000,2436.08,2451.1,2435.97,2449.15,65046.182
1725249600000,2449.15,2450.0,2433.87,2434.49,55942.776
1725253200000,2434.49,2465.96,2434.25,2453.19,98469.857
1725256800000,2453.19,2457.68,2443.71,2445.39,71197.165
1725260400000,2445.39,2450.0,2432.0,2439.94,78407.352
1725264000000,2439.94,2475.0,2437.26,2467.5,143006.878
1725267600000,2467.5,2520.04,2460.33,2515.0,253468.636
1725271200000,2515.0,2537.57,2509.0,2523.91,214301.301
1725274800000,2523.91,2527.0,2514.6,2514.75,86364.465
1725278400000,2514.75,2523.52,2509.39,2519.86,103254.264
1725282000000,2519.85,2522.32,2503.3,2503.83,99237.54
1725285600000,2503.85,2527.22,2491.28,2518.49,164721.148
1725289200000,2518.5,2525.0,2511.4,2512.29,79302.821
1725292800000,2512.29,2520.7,2504.22,2510.61,56336.385
1725296400000,2510.61,2524.0,2510.36,2521.57,42613.236
1725300000000,2521.56,2530.0,2514.33,2522.55,56615.751
1725303600000,2522.55,2525.78,2518.0,2523.39,22670.461
1725307200000,2523.39,2564.49,2521.0,2553.26,147351.001
1725310800000,2553.25,2562.0,2535.0,2543.47,72382.713
1725314400000,2543.46,2547.53,2539.6,2543.86,37729.779
1725318000000,2543.87,2546.83,2533.1,2536.74,45030.596
1725321600000,2536.76,2538.98,2527.15,2533.8,43617.776
1725325200000,2533.8,2542.89,2526.57,2534.38,44201.88
1725328800000,2534.38,2552.55,2526.73,2527.84,113218.383
1725332400000,2527.84,2528.58,2513.11,2514.79,65098.007
1725336000000,2514.79,2521.0,2512.01,2517.17,50379.391
1725339600000,2517.18,2524.14,2513.64,2521.26,39715.289
1725343200000,2521.25,2521.26,2511.25,2512.23,51109.324
1725346800000,2512.22,2522.57,2512.2,2518.89,35118.664
1725350400000,2518.89,2519.64,2492.0,2498.6,112779.912
1725354000000,2498.6,2507.95,2496.42,2503.01,58144.456
1725357600000,2503.01,2511.81,2497.67,2504.17,54864.184
1725361200000,2504.17,2509.74,2500.08,2508.19,29128.683
1725364800000,2508.19,2518.0,2504.78,2509.45,55106.521
1725368400000,2509.45,2517.15,2457.53,2464.15,272887.683
1725372000000,2464.14,2468.65,2442.02,2445.44,250032.535
1725375600000,2445.43,2455.74,2434.5,2442.93,144120.128
1725379200000,2442.92,2448.0,2436.13,2439.21,94293.459
1725382800000,2439.21,2463.33,2437.51,2441.4,94331.496
1725386400000,2441.41,2456.19,2434.5,2450.97,77380.736
1725390000000,2450.96,2469.86,2445.23,2446.7,83600.821
1725393600000,2446.7,2464.97,2446.35,2462.75,52564.644
1725397200000,2462.75,2470.4,2448.24,2463.95,54469.43
1725400800000,2463.94,2464.78,2452.37,2452.49,30395.862
1725404400000,2452.5,2454.16,2405.14,2424.05,145476.469
1725408000000,2424.05,2448.0,2385.0,2394.76,214032.216
1725411600000,2394.77,2395.56,2304.87,2364.96,790488.578
1725415200000,2364.97,2369.95,2354.44,2363.16,111046.076
1725418800000,2363.15,2381.83,2362.94,2371.93,94114.156
1725422400000,2371.92,2378.97,2365.0,2377.3,60222.599
1725426000000,2377.3,2380.59,2362.18,2364.31,109532.346
1725429600000,2364.31,2383.0,2364.22,2371.2,79003.465
1725433200000,2371.21,2414.66,2369.23,2400.1,153179.377
1725436800000,2400.11,2409.7,2394.1,2400.11,79045.511
1725440400000,2400.12,2403.78,2391.31,2392.39,74665.757
